galaxy,family,r_kpc,v_obs_km_s,e_v_obs_km_s,v_gas_km_s,v_disk_km_s,v_bulge_km_s,upsilon_disk,upsilon_bulge,v_baryon_km_s,v_residual_km_s,residual_fraction,H,B,S_eff,V,R_resp,R_rob,D_struct,v_nfw_like_km_s,v_rar_km_s,nfw_fractional_residual,rar_sigma_residual
HSB_01,high_surface_brightness,5.642424242424243,161.6210527126513,6.464842108506052,36.777503159517906,167.09310289938207,0.0,0.5,0.7,123.74424130811136,103.96502980822696,0.41378877235015976,1.0,0.5895711842668802,0.9962008355896945,0.5996759574747963,0.7071056304056861,0.7071056304056861,0.17546061006580693,99.28931120372069,163.16271110277987,0.03638248289706903,0.2384680653066745
HSB_01,high_surface_brightness,6.348484848484849,164.57450028025187,6.582980011210075,39.96029079818925,167.13080449943328,0.0,0.5,0.7,124.75246589542726,107.33866216561897,0.4253899898891168,1.0,0.7884387011271837,0.9997670739056,0.39172039479436477,0.6759502076322319,0.6759502076322319,0.11263624281374926,104.23370584451558,167.19013435508225,0.024254333892630535,0.39733282956597943
HSB_01,high_surface_brightness,7.054545454545455,167.93811328672692,6.717524531469077,42.902928187073634,165.10076345656432,0.0,0.5,0.7,124.37761974726563,112.842445916021,0.451488240098554,1.0,0.6189385450979332,0.881586512997384,0.5976905906858958,0.7178625812082947,0.7178625812082947,0.19371541345254356,108.76108656571496,169.76299093092078,0.03206881956857674,0.2716592452539616
HSB_01,high_surface_brightness,7.760606060606061,174.19589355137097,6.967835742054839,45.6235353357413,161.4616228146636,0.0,0.5,0.7,122.94891133110526,123.40086925405583,0.5018346125605246,1.0,0.5611978622611061,0.7983262801034618,0.5949922012807014,0.6937597405869724,0.6937597405869724,0.20714811197859898,112.93103905068936,171.1896814889346,0.081542904106217,0.43144129306782697
HSB_01,high_surface_brightness,8.466666666666667,179.500189996299,7.180007599851961,48.13886504824378,156.5956758917226,0.0,0.5,0.7,120.74126544858531,132.82268265090005,0.5475385100887689,1.0,0.5814059173748849,0.9564047401011656,0.46905988160863954,0.6484889481887994,0.6484889481887994,0.16655034572546715,116.79039253799922,171.72609565124574,0.12420328103154071,1.0827417989381458
HSB_01,high_surface_brightness,9.172727272727272,177.84950012381182,7.113980004952473,50.46440608260304,150.82016582485744,0.0,0.5,0.7,117.9831237550041,133.08052901646104,0.5599171106974162,1.0,0.6592495893392293,0.987479606048118,0.6194154231020192,0.7418975910557692,0.7418975910557692,0.25730588256376974,120.37679514137822,171.58490196530119,0.10179605206034519,0.8806038468128207
HSB_01,high_surface_brightness,9.878787878787879,180.63029968579147,7.225211987431659,52.61447852662797,144.3970172272902,0.0,0.5,0.7,114.863103922444,139.40506634222686,0.5956291034105553,1.0,0.6636551528935591,0.8781875354821133,0.46376787459857893,0.6751719285676512,0.6751719285676512,0.18650520170763116,123.7210846123373,170.94304630709962,0.1264850321965234,1.3407569764794363
HSB_01,high_surface_brightness,10.584848484848484,185.16228373807832,7.406491349523133,54.60232197735815,137.54120881717992,0.0,0.5,0.7,111.53566975082292,147.80008691586073,0.637153864695797,1.0,0.4906578416848991,0.9380042613153368,0.3702356969589463,0.5663510081870142,0.5663510081870142,0.1336005633390119,126.84891835315915,169.94779950338437,0.16783449424425756,2.054209411271847
HSB_01,high_surface_brightness,11.29090909090909,185.0386333630155,7.40154533452062,56.44017706712137,130.4279688280862,0.0,0.5,0.7,108.12595023248639,150.1601635693513,0.6585437630088578,1.0,0.7673437395467081,0.9997800769640462,0.35516700260502215,0.648347023600478,0.648347023600478,0.15164383972205409,129.7819286925445,168.72160345450067,0.1666134062803219,2.204543669064974
HSB_01,high_surface_brightness,11.996969696969696,184.30680944828444,7.3722723779313775,58.13936083822159,123.19895139263136,0.0,0.5,0.7,104.73383450823762,151.65692835544087,0.6770827493334911,1.0,0.6973232197535876,0.9951841910469582,0.3250000000005188,0.6096854478057501,0.6096854478057501,0.13416243724961902,132.53856313170238,167.3659177435234,0.15995034295241292,2.2979199405970094
HSB_01,high_surface_brightness,12.703030303030303,186.0889324079609,7.443557296318436,59.71033643039537,115.96753147599375,0.0,0.5,0.7,101.43746080688732,156.01132109493156,0.7028637417928565,1.0,0.7056194131433426,0.9948841546755715,0.32500000000006823,0.6120937719169136,0.6120937719169136,0.13982101862875754,135.13470922769392,165.9642436420879,0.17552128968752131,2.703638591702199
HSB_01,high_surface_brightness,13.409090909090908,186.29003244843892,7.451601297937557,61.16277751015435,108.82333794846406,0.0,0.5,0.7,98.29620945834814,158.2461102073633,0.7215839262601925,1.0,0.7774903908606757,0.9916205321035337,0.3250000000000711,0.6322072380829906,0.6322072380829906,0.14826193884649436,137.58416841020846,164.58448881362753,0.17613048041616053,2.912869699673682
HSB_01,high_surface_brightness,14.115151515151513,185.38537120612705,7.415414848245082,62.50562783875327,101.83612869711325,0.0,0.5,0.7,95.35330128277802,158.98265248670776,0.7354422152423943,1.0,0.5306380706628203,0.9873498247569267,0.32500000000003243,0.5566222836262941,0.5566222836262941,0.1330431457301189,139.8990214216756,163.280827258907,0.16596227405438307,2.9808910761683487
HSB_01,high_surface_brightness,14.82121212121212,186.35123211021258,7.454049284408503,63.74715634558775,95.05909799705434,0.0,0.5,0.7,92.63809150751972,161.69404970758424,0.7528761498813785,1.0,0.5833361253635367,0.8108178726866885,0.32500000000099194,0.574470075844954,0.574470075844954,0.14056406615079808,142.0899144494387,162.09520004891945,0.1714936319897286,3.254074548719314
HSB_01,high_surface_brightness,15.527272727272727,180.9284074558793,7.237136298235172,64.89500804614985,88.53169443999683,0.0,0.5,0.7,90.1681347789691,156.85916006087226,0.7516337095410144,1.0,0.24263777692027894,0.9644151503011485,0.3250000000000205,0.4288254905350563,0.4288254905350563,0.10475390061390472,144.16628619028452,161.0585890125981,0.11672117540079709,2.7455360275757954
HSB_01,high_surface_brightness,16.233333333333334,187.45420620071044,7.498168248028418,65.95625111808117,82.28201733032512,0.0,0.5,0.7,87.9510787286054,165.5405907105962,0.7798635485991751,1.0,0.5984819936534503,0.9981338251497451,0.32500000000012735,0.579399544989613,0.579399544989613,0.1468520901940703,146.13655022332668,160.1921751054502,0.1721102533435628,3.6358254700977914
HSB_01,high_surface_brightness,16.939393939393938,189.35260213091496,7.574104085236598,66.93742042520567,76.32885041283235,0.0,0.5,0.7,85.98642309023565,168.70312083033784,0.7937864440680501,1.0,0.2500094219937963,0.9070837988796538,0.32630445243844636,0.43370369807754866,0.43370369807754866,0.11233621917350144,148.00824308558305,159.5084652207073,0.1828032683938194,3.940286081938018
HSB_01,high_surface_brightness,17.645454545454545,189.0168950400968,7.560675801603873,67.84455775755237,70.68338392170348,0.0,0.5,0.7,84.26716085539682,169.19347567790447,0.8012461847259005,1.0,0.5847129236062661,0.5785129208997138,0.5000128012314923,0.663704260301937,0.6412970170622186,0.25692497184227664,149.78814568744232,159.01243789255966,0.17325486722420613,3.968488787890125
HSB_01,high_surface_brightness,18.35151515151515,186.62238157344893,7.464895262937958,68.68324903515536,65.35066908873131,0.0,0.5,0.7,82.7813002627864,167.25779393184754,0.8032399008992067,1.0,0.30272316895075957,0.8406608311269435,0.3324987502610707,0.46517020839690787,0.46517020839690787,0.12423592101471073,151.48238376173578,158.70272406948595,0.14437434126184098,3.740127157922728
HSB_01,high_surface_brightness,19.05757575757576,191.47392096955812,7.658956838782325,69.45865870472288,60.330843289992956,0.0,0.5,0.7,81.51325410692435,173.25660684763676,0.8187670329634729,1.0,0.23209125937745356,0.8712807993819941,0.3289237530246841,0.4242136844148113,0.4242136844148113,0.11424580410330477,153.09651164790625,158.57280921630516,0.17945728127086633,4.295769312428168
HSB_01,high_surface_brightness,19.763636363636362,190.8595625812108,7.634382503248433,70.17556154098133,55.62015883051316,0.0,0.5,0.7,80.44507736187352,173.0779077668011,0.8223475918035118,1.0,0.2675861998477855,0.07789745835892876,0.32838023497147883,0.44457691417703116,0.28763451750425734,0.0776736004040232,154.63558270062757,158.61222197026848,0.16591366007578687,4.223961872125359
HSB_01,high_surface_brightness,20.46969696969697,185.93949851834552,7.437579940733821,70.83837204851872,51.21184386625873,0.0,0.5,0.7,79.55753534754197,168.05979792525764,0.8169290942546485,1.0,0.26857763251328065,0.05128705141766636,0.3284700832238337,0.44516589749995833,0.25935423757393333,0.06959427776819291,156.10420886642382,158.80766478327956,0.11209660511400903,3.6479384357903144
HSB_01,high_surface_brightness,21.175757575757576,187.7955847139876,7.511823388559504,71.45117164517642,47.09682005510726,0.0,0.5,0.7,78.83099110832008,170.448984974826,0.8237929749279398,1.0,0.7375368018001761,0.4925218061266907,0.3779172297396626,0.6532209868056932,0.6086974226827095,0.18950306535649605,157.50661141541207,159.1440430701541,0.12035336089349337,3.814192661593955
HSB_01,high_surface_brightness,21.88181818181818,186.89095006288576,7.4756380025154305,72.01773379437812,43.264298137125756,0.0,0.5,0.7,78.24610998335294,169.72263693414942,0.8247132987950176,1.0,0.3955901180239525,0.04821715244981528,0.3320614834635113,0.5083404230242976,0.2821086314966521,0.07725700637840799,158.84666439538978,159.60535873602237,0.10231010799091196,3.649934803916701
HSB_01,high_surface_brightness,22.587878787878786,186.041288772966,7.44165155091864,72.54154724115385,39.702269703086635,0.0,0.5,0.7,77.78438908887098,168.99985190045953,0.8251900246424958,1.0,0.24656198490571965,0.5917321947554557,0.32805115597473794,0.43246991077651437,0.43246991077651437,0.11707156890186082,160.12793205522362,160.1754478087263,0.08436522641425069,3.4758199557256457
HSB_01,high_surface_brightness,23.293939393939393,190.29861389142124,7.61194455565685,73.02583749494097,36.39791086054284,0.0,0.5,0.7,77.42852768420396,173.8343623960829,0.8344494025467049,1.0,0.3107213379495706,0.6182974375209386,0.32689826676425876,0.4665819122841225,0.4665819122841225,0.12727424361181816,161.3537012378248,160.8385565476231,0.11551939007379852,3.870240662999149
HSB_01,high_surface_brightness,24.0,190.26095649869364,7.610438259947746,73.47358669144758,33.337911298239625,0.0,0.5,0.7,77.16266005115628,173.9113436830027,0.8355192679983033,1.0,0.1891213451331251,0.09983298856900735,0.3265894894139572,0.39528856453758704,0.28022327604754,0.0764650328561794,162.52700955124686,161.57976305510877,0.10580684898746896,3.768665149618046
HSB_02,high_surface_brightness,0.7,37.06564408323695,3.0,6.40544825387231,54.08955688950992,0.0,0.5,0.7,38.77976082423409,0.0,0.0,0.5137967134081042,0.5116115289357319,0.9969782313618802,0.6638535305614631,0.558814892035707,0.558814892035707,0.0,7.354406588471034,53.11134775026649,0.039368799339545055,5.348567889009847
HSB_02,high_surface_brightness,1.406060606060606,70.4348774448111,3.0,12.380899192703286,96.58574932120652,0.0,0.5,0.7,69.40958255737715,11.974214374070847,0.028901376761519368,1.0,0.514212550730284,0.8853661287099767,0.5050125047752165,0.6379915620054819,0.6379915620054819,0.009311841998097021,10.30410296402147,88.30334090410638,0.007499845250794804,5.956154486431761
HSB_02,high_surface_brightness,2.1121212121212123,98.04242480238446,3.9216969920953786,17.905485606953853,128.97973495364963,0.0,0.5,0.7,92.94349051535391,31.206163364847118,0.10131008223722943,1.0,0.5640801011360762,0.9326131643739396,0.7440415083373303,0.7487083006407501,0.7487083006407501,0.05643681291308067,12.486897633755879,115.24637081866655,0.08508895558022456,4.386862639045948
HSB_02,high_surface_brightness,2.8181818181818183,117.57261550271787,4.702904620108715,23.013226488932045,152.9907873756749,0.0,0.5,0.7,110.6015330108284,39.882587827328464,0.11506793024056611,1.0,0.5621852386434448,0.880592272623516,0.6402836118294228,0.7113509918790036,0.7113509918790036,0.05240957391217745,14.264006989824356,136.0048972651393,0.10034918708480284,3.9193399082789284
HSB_02,high_surface_brightness,3.5242424242424244,138.3462753021821,5.533851012087284,27.735574002609326,170.08095082632923,0.0,0.5,0.7,123.42214947993868,62.50331917377535,0.20411326003542338,1.0,0.5641137227074396,0.8336285051547225,0.5420393773620299,0.6736988935655972,0.6736988935655972,0.07453631039238333,15.777000066914557,151.85907314196285,0.19110815355083885,2.4418434486699208
HSB_02,high_surface_brightness,4.2303030303030305,151.00749397744875,6.04029975909795,32.10160715801423,181.49096415036996,0.0,0.5,0.7,132.28755881126128,72.82351969732245,0.2325660571430913,1.0,0.5704380371204789,0.958512971092045,0.678613674577135,0.7288033515943184,0.7288033515943184,0.11502157178151882,17.09944983444045,163.76828590273797,0.21974371756839214,2.112609048262682
HSB_02,high_surface_brightness,4.9363636363636365,162.7068955873056,6.508275823492225,36.13821087235021,188.27137871312686,0.0,0.5,0.7,137.94573681823323,86.28155982209118,0.2812056600159047,1.0,0.7194289729307876,0.99686589925024,0.5320546350801516,0.726074835166656,0.726074835166656,0.10863297511722123,18.275659215894326,172.49653533587482,0.2685892967681907,1.5041832912539759
HSB_02,high_surface_brightness,5.642424242424243,167.4278415098099,6.697113660392396,39.870241520450016,191.3094946239302,0.0,0.5,0.7,141.02942077995925,90.23737910147446,0.29048090521371855,1.0,0.6083152801679919,0.8542087751444882,0.43663923919189485,0.6428117831478397,0.6428117831478397,0.08153126486134794,19.334885895240248,178.66616930260165,0.277144835096634,1.6780852711604235
HSB_02,high_surface_brightness,6.348484848484849,182.24089317876945,7.289635727150778,43.3206799939843,191.35266022398883,0.0,0.5,0.7,142.072522334686,114.1365039943655,0.3922450407542414,1.0,0.6307987898171171,0.9237801420996488,0.6655147945547416,0.7487718727084142,0.7487718727084142,0.19546306194585877,20.29772172360708,182.7888279374572,0.37983986511048046,0.07516627431010336
HSB_02,high_surface_brightness,7.054545454545455,179.67293770324645,7.186917508129858,46.510773211923805,189.02841033432728,0.0,0.5,0.7,141.52428053705984,110.69436553584048,0.37956459307970997,1.0,0.573503840215092,0.9770531271755688,0.6668007814791288,0.7258454244423517,0.7258454244423517,0.18370709810949112,21.17935126245134,185.28678744963318,0.36566954771207594,0.7811206598707072
HSB_02,high_surface_brightness,7.760606060606061,190.5186059111139,7.620744236444556,49.46016495364052,184.86185800519453,0.0,0.5,0.7,139.76144385991324,129.4761677240512,0.46185418487328617,1.0,0.6031768098252546,0.7643153018484217,0.45114620906014524,0.6480183680791884,0.6480183680791884,0.13502354673153594,21.991377798924407,186.5091935410876,0.44853032400148196,0.5261182170177228
HSB_02,high_surface_brightness,8.466666666666667,197.799765455582,7.91199061822328,52.187016820284555,179.29070138327663,0.0,0.5,0.7,137.09873276531152,142.57869647471514,0.5195863522667711,1.0,0.4524906771142272,0.9370220612469239,0.44242493847862047,0.5849917548056603,0.5849917548056603,0.13447671117408078,22.742920521921334,186.745010962505,0.5063660640682673,1.3972153186854315
HSB_02,high_surface_brightness,9.172727272727272,198.69141452545043,7.947656581018017,54.70812006928598,172.67816087193822,0.0,0.5,0.7,133.7978027568947,146.8891629207256,0.5465391897512962,1.0,0.81990971272732,0.9995242331014221,0.5450625081386848,0.7645468684872297,0.7645468684872297,0.22775699951371187,23.441310754163446,186.233565329388,0.5326202683889149,1.5674871037855913
HSB_02,high_surface_brightness,9.878787878787879,199.2538728395681,7.970154913582724,57.03899901063013,165.32412117327428,0.0,0.5,0.7,130.07490122614894,150.9391463887827,0.5738392316893611,1.0,0.7962622096259094,0.985615520975746,0.4484143360829707,0.7094337812425128,0.7094337812425128,0.18254989591846194,24.09255361744583,185.1731724241408,0.5592190716876266,1.7666783855644992
HSB_02,high_surface_brightness,10.584848484848484,202.45944967220143,8.098377986888057,59.194006601593955,157.4747173414089,0.0,0.5,0.7,126.1073896265713,158.3879889484768,0.6120239044926793,1.0,0.6135968359558162,0.991478663698884,0.4860606663140192,0.6681252162665323,0.6681252162665323,0.19875438830278508,24.701645449636995,183.7281818810918,0.5971379850742593,2.3129653643528476
HSB_02,high_surface_brightness,11.29090909090909,202.2591617554992,8.09036647021997,61.186412828591564,149.3305730060697,0.0,0.5,0.7,122.03928519944465,161.29222356346196,0.6359316676354876,1.0,0.5713792683533646,0.9689684859587264,0.37475490986475535,0.5982608771141431,0.5982608771141431,0.14257664368774262,25.272798774743865,182.03468104877632,0.6203185269541803,2.4998225706051365
HSB_02,high_surface_brightness,11.996969696969696,210.24115736644973,8.409646294657989,63.02848642036182,141.05387188431706,0.0,0.5,0.7,117.98596309400708,174.01338098997985,0.6850618974789799,1.0,0.36707741127812343,0.981653980254854,0.32500000000002144,0.4922816796826814,0.4922816796826814,0.10960411201271329,25.809605926388297,180.20506301511415,0.6699914110635439,3.5716239778616172
HSB_02,high_surface_brightness,12.703030303030303,209.3975561651829,8.375902246607316,64.73157039566672,132.774420095703,0.0,0.5,0.7,114.03814941397579,175.62071918252315,0.7034095899194632,1.0,0.7863346463683563,0.9302701916072038,0.3250000000001439,0.6345954064482522,0.6345954064482522,0.14507366074978978,26.31516073309229,178.33164054779658,0.6876164371479818,3.708963488676059
HSB_02,high_surface_brightness,13.409090909090908,206.9853942040041,8.279415768160165,66.30615191070432,124.59483620186464,0.0,0.5,0.7,110.26532721254736,175.16994898810938,0.7162090515128324,1.0,0.5146950390078312,0.999481986678882,0.3250000000000761,0.5509909272823209,0.5509909272823209,0.12825302406187034,26.792150785946973,176.489475930516,0.6994543862402482,3.683341811479635
HSB_02,high_surface_brightness,14.115151515151513,214.83234803661264,8.593293921464506,67.7619268363384,116.59498792857893,0.0,0.5,0.7,106.71866909592723,186.45123606272566,0.7532361993486152,1.0,0.42236754502810264,0.9813509598755098,0.3250000000000222,0.5158514236492046,0.5158514236492046,0.12628133887789086,27.242928601789984,174.7385899650503,0.7371553777416657,4.665703098018716
HSB_02,high_surface_brightness,14.82121212121212,209.50523360931027,8.38020934437241,69.10785946279525,108.83577886619265,0.0,0.5,0.7,103.43360005450285,182.19202312246497,0.7562562274729856,1.0,0.5200619917155024,0.8379273860081331,0.3250000000000278,0.5528994508945954,0.5528994508945954,0.13589343719427702,27.669567342525752,173.12570736746304,0.7388134763712118,4.3411238009557955
HSB_02,high_surface_brightness,15.527272727272727,212.4640537057215,8.49856214822886,70.35223769947352,101.36237479361957,0.0,0.5,0.7,100.43208083687365,187.22812624134065,0.7765532743031658,1.0,0.6355333292220199,0.8029885528295841,0.32500000000150003,0.5911176096727132,0.5911176096727132,0.14918615246981057,28.0739050320378,171.68568632150678,0.7590936567569444,4.798266656520613
HSB_02,high_surface_brightness,16.233333333333334,207.19222223359841,8.287688889343936,71.50272410977392,94.20694737819832,0.0,0.5,0.7,97.72468481544342,182.69784599665942,0.7775350174339508,1.0,0.3114762851900718,0.8084302171408735,0.3250000000000242,0.4660538670051514,0.4660538670051514,0.11777129052228721,28.457580070171595,170.44276368914598,0.75867035509656,4.434222741119517
HSB_02,high_surface_brightness,16.939393939393938,212.13547317398996,8.485418926959598,72.56640309520778,87.39100264657618,0.0,0.5,0.7,95.31252032111585,189.51776288461588,0.7981292887803404,1.0,0.6850211794774047,0.9467146083086022,0.3250000000001746,0.6060788376141814,0.6060788376141814,0.1572120132732766,28.8220600679068,169.4117226151023,0.7796696395731836,5.034960669195383
HSB_02,high_surface_brightness,17.645454545454545,214.25585783708075,8.57023431348323,73.54982451933238,80.92735260600833,0.0,0.5,0.7,93.189027716428,192.92842644558672,0.810824821659626,1.0,0.2741729024830884,0.739669554993915,0.3253921861418433,0.44683160434504154,0.44683160434504154,0.11789029055381554,29.16866549093144,168.59905683332508,0.7922908834466986,5.327369046599523
HSB_02,high_surface_brightness,18.35151515151515,213.15518355658148,8.526207342263259,74.45904404013804,74.82178055086628,0.0,0.5,0.7,91.34165896113456,192.5924027973786,0.8163690024957099,1.0,0.5126973550930384,0.3938503676827779,0.3524118446869641,0.5653323762073903,0.5164885608692384,0.14859278079202298,29.49858922037119,168.00416942546795,0.7972171540827598,5.295556666480071
HSB_02,high_surface_brightness,19.05757575757576,211.00386746526442,8.440154698610577,75.29966039924365,69.07444376680353,0.0,0.5,0.7,89.75343028034122,190.96322640291456,0.8190655433026833,1.0,0.5577159604003913,0.6837330288862784,0.34268200888893335,0.5760163255116625,0.5760163255116625,0.1616757010841344,29.812912868315504,167.6206084961346,0.7991024429183453,5.140102346260502
HSB_02,high_surface_brightness,19.763636363636362,215.94469937583278,8.637787975033312,76.07684989751777,63.68105141464551,0.0,0.5,0.7,88.40432820267802,197.01976536264573,0.8324046518464231,1.0,0.692638064405505,0.43950785045972973,0.3348570170259978,0.6144057238835756,0.5650450815455857,0.1574987102258342,30.112620488685405,167.43731383702155,0.8129594701745178,5.615718477811348
HSB_02,high_surface_brightness,20.46969696969697,210.6052967005475,8.424211868021901,76.79539826941748,58.63385022368753,0.0,0.5,0.7,87.27254660765526,191.6718383251444,0.8282816452602871,1.0,0.4709562104055277,0.44322037555843397,0.33663222023048767,0.5412261059589255,0.5148597977687795,0.1435564468804962,30.398610178755593,167.43983120040318,0.8074478267084526,5.123976720481043
HSB_02,high_surface_brightness,21.175757575757576,216.9967227872615,8.679868911490459,77.45973015231893,53.922446150050334,0.0,0.5,0.7,86.33553668491675,199.08227647316826,0.8417029446259358,1.0,0.3301404115381082,0.4958503180520805,0.3290921487491659,0.4771688336092635,0.4771688336092635,0.13217473176615707,30.671703958288894,167.6114455992004,0.8217241419427668,5.689633990057681
HSB_02,high_surface_brightness,21.88181818181818,213.12840357066457,8.525136142826582,78.07393633230456,49.53448627294108,0.0,0.5,0.7,85.57086069207695,195.1956562247153,0.8387984784485903,1.0,0.7617780297260583,1.3406534368502687e-05,0.3334431089383377,0.633310560366905,0.04295776509988735,0.012014924868721953,30.9326562314725,167.93419055838362,0.8177339487890639,5.301289299679902
HSB_02,high_surface_brightness,22.587878787878786,213.47293233396567,8.538917293358628,78.64179893417895,45.45622183396875,0.0,0.5,0.7,84.9568513500431,195.83928678370071,0.8416160444000346,1.0,0.3334868952843193,0.297611729668775,0.328748697879501,0.4786090847604627,0.42500908579189584,0.11759158981070372,31.182161074479414,168.38970294029707,0.8202793670599643,5.279736042031148
HSB_02,high_surface_brightness,23.293939393939393,214.67237065930618,8.586894826372248,79.16681471082761,41.672970405549044,0.0,0.5,0.7,84.47308910339075,197.3538039709829,0.845159541781399,1.0,0.6125436571309397,0.23100970476585575,0.3284352190402452,0.5859522904557819,0.46430594928621893,0.12888211933380678,31.4208585434433,168.95990867371825,0.8237363690001902,5.323514833929826
HSB_02,high_surface_brightness,24.0,214.85053604539664,8.594021441815865,79.6522165753282,38.169492645810585,0.0,0.5,0.7,84.1007175342891,197.7064039155333,0.8467760975551633,1.0,0.5213545137753894,0.1202620034815316,0.3275137817146985,0.5547801400836794,0.3785495969070169,0.10498347843986282,31.64934016029535,169.62753978703614,0.8250762622843677,5.262146081963364
DW_01,dwarf,0.7,9.588026891170724,3.0,1.0775520427074914,13.008880770894793,0.0,0.5,0.7,9.261566166713989,2.480655519291565,0.06693826197991395,1.0,0.6047701092790922,0.6688250993220651,0.3250000000001203,0.581421686254986,0.581421686254986,0.01264879107549005,5.161812681942818,22.709185210479014,0.22289351115249895,4.37371943976943
DW_01,dwarf,1.406060606060606,15.046776028122377,3.0,2.0827680884921413,23.22948401396106,0.0,0.5,0.7,16.557245745832166,0.0,0.0,0.32170165507441584,0.5565773866257913,0.9291105683514861,0.4436357122493667,0.42986800041392825,0.42986800041392825,0.0,7.232106182313785,36.565023845935215,0.23101632703542782,7.172749272604279
DW_01,dwarf,2.1121212121212123,19.758245165930596,3.0,3.012137765655788,31.02044258378915,0.0,0.5,0.7,22.140616589570616,0.0,0.0,0.2811431281258158,0.5220038593504124,0.994875568927504,0.5014644706868331,0.41906409412260676,0.41906409412260676,0.0,8.764136954990263,47.046048333279145,0.19675309429788437,9.095934389116183
DW_01,dwarf,2.8181818181818183,26.92762776062135,3.0,3.8713838953343624,36.79525265997245,0.0,0.5,0.7,26.304617891553928,5.758837937807114,0.045737615982900943,1.0,0.515109738053838,0.8446093904950255,0.540943164009913,0.6531563183409558,0.6531563183409558,0.016160034852278602,10.011430737432685,55.207690568531795,0.092490409369296,9.426687602636816
DW_01,dwarf,3.5242424242424244,30.66962119080319,3.0,4.665797495766054,40.90554513544627,0.0,0.5,0.7,29.298489341355346,9.067755306681551,0.0874143556250619,1.0,0.5759511384006188,0.5541253122194045,0.6090911531700942,0.7052709205114218,0.6640013776067095,0.035353631634078356,11.073350113124901,61.59900229249548,0.04294471007175759,10.309793700564095
DW_01,dwarf,4.2303030303030305,35.448832419062775,3.0,5.4002703630304305,43.649725555152266,0.0,0.5,0.7,31.33388246792729,16.577319727896747,0.218687901371065,1.0,0.5738182661517423,0.4384021699337018,0.6337250862693169,0.7137702173250273,0.6318834647163691,0.08757147139770273,12.001533495309465,66.58071437830283,0.10406547108373337,10.37729398641335
DW_01,dwarf,4.9363636363636365,39.32649331060755,3.0,6.079325193479473,45.280458171511526,0.0,0.5,0.7,32.59015404871656,22.010337007646747,0.3132441283724757,1.0,0.5795865984502012,0.5085829053413834,0.5592379843082163,0.6869181614655853,0.6371903482361149,0.11162174034764989,12.827075628284053,70.41654460897814,0.2068580340356732,10.363350432790197
DW_01,dwarf,5.642424242424243,43.261690938565366,3.0,6.707143433346731,46.011144276641446,0.0,0.5,0.7,33.21894748270095,27.714173828665814,0.4103901159500936,1.0,0.5051978918681836,0.5107153612863065,0.4525093551658511,0.6114529302800006,0.5845437255009066,0.10855290691679823,13.570511504547817,73.31063752188058,0.31199230103439174,10.016315527771738
DW_01,dwarf,6.348484848484849,47.35195957772754,3.0,7.287591027025395,46.021525876655545,0.0,0.5,0.7,33.34815444646104,33.61708897072624,0.5040159666880765,1.0,0.48381542162798585,0.6569005754922063,0.6573418283611,0.6825853955089979,0.676071540533776,0.223989787446404,14.246293857577347,75.42648917117415,0.4134994393138542,9.358176531148871
DW_01,dwarf,7.054545454545455,49.20605435893933,3.0,7.82424222256662,45.4625290677496,0.0,0.5,0.7,33.08533725044046,36.42246895255056,0.5479004781372524,1.0,0.6473685140769089,0.8116858738486408,0.4872312103945852,0.6807101467256521,0.6807101467256521,0.18171844159459752,14.86508022458562,76.89797015246553,0.4566369128951338,9.230638597842066
DW_01,dwarf,7.760606060606061,51.38260520859971,3.0,8.320401580986257,44.46044686200881,0.0,0.5,0.7,32.52068188174462,39.78162098217197,0.5994220441788286,1.0,0.610130924961186,0.7917990809731645,0.39686378324232696,0.6232871433879238,0.6232871433879238,0.14827309305661993,15.435014565802424,77.83642413938473,0.5091856262497783,8.817939643595006
DW_01,dwarf,8.466666666666667,53.498127890315246,3.0,8.779124324907682,43.12054843395261,0.0,0.5,0.7,31.729542583129245,43.07302886069093,0.6482367595373361,1.0,0.5754653064095288,0.8042251456151216,0.4035149152235253,0.6146476791626284,0.6146476791626284,0.16077536096849598,15.96249733574728,78.33557770131111,0.5592091922373422,8.279149936998621
DW_01,dwarf,9.172727272727272,55.87697763385662,3.0,9.2032351518425,41.5301905894535,0.0,0.5,0.7,30.774630825702445,46.638596966849654,0.6966668402030738,1.0,0.5484842939368597,0.822228186658777,0.4103601198209998,0.6082887455289596,0.6082887455289596,0.1739001949267647,16.45267414530572,78.47511126463763,0.6099692196657618,7.532711210260338
DW_01,dwarf,9.878787878787879,58.38158590829284,3.0,9.59534562795647,39.76149749736976,0.0,0.5,0.7,29.707894562499952,50.25784091891297,0.7410642763462059,1.0,0.5853732339936697,0.8581716740999524,0.4847367544482969,0.6571223981035729,0.6571223981035729,0.2360522255253816,16.909759789167932,78.32334718390295,0.6571717833845571,6.647253758536704
DW_01,dwarf,10.584848484848484,61.03101134809622,3.0,9.95787026942702,37.873666196035046,0.0,0.5,0.7,28.572127604836894,53.929749399606585,0.7808285258967566,1.0,0.5520254022545016,0.9225425534863139,0.3250000000001208,0.5640022128796488,0.5640022128796488,0.14312643035778377,17.3372610302335,77.93931841666226,0.7001310701260869,5.63610235618868
