source_domain,target_domain,transfer,fit_rule,null_id,spearman
SAT,Fluid,SAT->Fluid,ridge_pos,484,-0.04255939523189444
SAT,Fluid,SAT->Fluid,ridge_pos,485,0.02075959338137975
SAT,Fluid,SAT->Fluid,ridge_pos,486,-0.03369090817496386
SAT,Fluid,SAT->Fluid,ridge_pos,487,-0.02864557651882802
SAT,Fluid,SAT->Fluid,ridge_pos,488,0.005041973190283043
SAT,Fluid,SAT->Fluid,ridge_pos,489,0.040600799009557896
SAT,Fluid,SAT->Fluid,ridge_pos,490,-0.046217985805902057
SAT,Fluid,SAT->Fluid,ridge_pos,491,-0.014885331289757749
SAT,Fluid,SAT->Fluid,ridge_pos,492,0.05573984712874069
SAT,Fluid,SAT->Fluid,ridge_pos,493,-0.07394731177707116
SAT,Fluid,SAT->Fluid,ridge_pos,494,-0.0044582107620511685
SAT,Fluid,SAT->Fluid,ridge_pos,495,-0.04143369854105191
SAT,Fluid,SAT->Fluid,ridge_pos,496,-0.11894983825933768
SAT,Fluid,SAT->Fluid,ridge_pos,497,0.0974065010739458
SAT,Fluid,SAT->Fluid,ridge_pos,498,0.02900645894046509
SAT,Fluid,SAT->Fluid,ridge_pos,499,-0.04789599747199116
SAT,Quantum,SAT->Quantum,v_only,0,0.012729869727219689
SAT,Quantum,SAT->Quantum,v_only,1,-0.007488397206049918
SAT,Quantum,SAT->Quantum,v_only,2,0.0022589087325056694
SAT,Quantum,SAT->Quantum,v_only,3,0.013519958468101567
SAT,Quantum,SAT->Quantum,v_only,4,-0.016575197901182337
SAT,Quantum,SAT->Quantum,v_only,5,-0.004928392145757961
SAT,Quantum,SAT->Quantum,v_only,6,0.01841350540984884
SAT,Quantum,SAT->Quantum,v_only,7,-0.01953674160649786
SAT,Quantum,SAT->Quantum,v_only,8,0.02350697670610889
SAT,Quantum,SAT->Quantum,v_only,9,0.0030332839793934447
SAT,Quantum,SAT->Quantum,v_only,10,0.018864867219289455
SAT,Quantum,SAT->Quantum,v_only,11,0.026415476628668652
SAT,Quantum,SAT->Quantum,v_only,12,-0.05890237103576207
SAT,Quantum,SAT->Quantum,v_only,13,0.0025225174770568204
SAT,Quantum,SAT->Quantum,v_only,14,-0.0009479603339442839
SAT,Quantum,SAT->Quantum,v_only,15,-0.011290515580566872
SAT,Quantum,SAT->Quantum,v_only,16,-0.008353192985100302
SAT,Quantum,SAT->Quantum,v_only,17,0.02393005349866326
SAT,Quantum,SAT->Quantum,v_only,18,-0.011107963588988282
SAT,Quantum,SAT->Quantum,v_only,19,0.015395023064316752
SAT,Quantum,SAT->Quantum,v_only,20,-0.00928436871126042
SAT,Quantum,SAT->Quantum,v_only,21,0.0013355733801634249
SAT,Quantum,SAT->Quantum,v_only,22,0.022221518688637094
SAT,Quantum,SAT->Quantum,v_only,23,0.000524136812465979
SAT,Quantum,SAT->Quantum,v_only,24,0.01161667042934919
SAT,Quantum,SAT->Quantum,v_only,25,0.01477165275103871
SAT,Quantum,SAT->Quantum,v_only,26,-0.008716013959324755
SAT,Quantum,SAT->Quantum,v_only,27,0.00018000029457728356
SAT,Quantum,SAT->Quantum,v_only,28,-0.004144688664872544
SAT,Quantum,SAT->Quantum,v_only,29,0.02529530991331976
SAT,Quantum,SAT->Quantum,v_only,30,-0.021182340994476818
SAT,Quantum,SAT->Quantum,v_only,31,-0.007020798240764872
SAT,Quantum,SAT->Quantum,v_only,32,0.003384826492055807
SAT,Quantum,SAT->Quantum,v_only,33,-0.01583650778840297
SAT,Quantum,SAT->Quantum,v_only,34,-0.014984395765490035
SAT,Quantum,SAT->Quantum,v_only,35,-0.014215910384972278
SAT,Quantum,SAT->Quantum,v_only,36,-0.003527940672834807
SAT,Quantum,SAT->Quantum,v_only,37,0.0007286532140008456
SAT,Quantum,SAT->Quantum,v_only,38,-0.015561884232457024
SAT,Quantum,SAT->Quantum,v_only,39,0.0127611091933267
SAT,Quantum,SAT->Quantum,v_only,40,-0.010299548362645348
SAT,Quantum,SAT->Quantum,v_only,41,-0.0128176744690813
SAT,Quantum,SAT->Quantum,v_only,42,0.00011675532148439942
SAT,Quantum,SAT->Quantum,v_only,43,0.0020431177877763794
SAT,Quantum,SAT->Quantum,v_only,44,0.029861485073240768
SAT,Quantum,SAT->Quantum,v_only,45,-0.005028013005202229
SAT,Quantum,SAT->Quantum,v_only,46,-0.03199535813373186
SAT,Quantum,SAT->Quantum,v_only,47,0.015856998052466313
SAT,Quantum,SAT->Quantum,v_only,48,-0.00045684752417414194
SAT,Quantum,SAT->Quantum,v_only,49,0.011645813848637868
SAT,Quantum,SAT->Quantum,v_only,50,-0.010910228202584226
SAT,Quantum,SAT->Quantum,v_only,51,-0.018945596508678435
SAT,Quantum,SAT->Quantum,v_only,52,0.005418839672674959
SAT,Quantum,SAT->Quantum,v_only,53,0.0014453512083668625
SAT,Quantum,SAT->Quantum,v_only,54,-0.016274744185693402
SAT,Quantum,SAT->Quantum,v_only,55,-0.02995182891735047
SAT,Quantum,SAT->Quantum,v_only,56,0.015127912978371908
SAT,Quantum,SAT->Quantum,v_only,57,-0.027476956552054767
SAT,Quantum,SAT->Quantum,v_only,58,0.0012297307126310788
SAT,Quantum,SAT->Quantum,v_only,59,0.006315326929531062
SAT,Quantum,SAT->Quantum,v_only,60,-0.008425837002692234
SAT,Quantum,SAT->Quantum,v_only,61,-0.004452049622907841
SAT,Quantum,SAT->Quantum,v_only,62,0.00935970128883859
SAT,Quantum,SAT->Quantum,v_only,63,-0.009536145384874841
SAT,Quantum,SAT->Quantum,v_only,64,0.007352562792629034
SAT,Quantum,SAT->Quantum,v_only,65,-0.019239632217812545
SAT,Quantum,SAT->Quantum,v_only,66,-0.012485835468231468
SAT,Quantum,SAT->Quantum,v_only,67,-0.01890467727501739
SAT,Quantum,SAT->Quantum,v_only,68,0.007018737459255536
SAT,Quantum,SAT->Quantum,v_only,69,0.003534335728750439
SAT,Quantum,SAT->Quantum,v_only,70,0.01116022341832728
SAT,Quantum,SAT->Quantum,v_only,71,-0.0038289340035281404
SAT,Quantum,SAT->Quantum,v_only,72,0.003624731911056833
SAT,Quantum,SAT->Quantum,v_only,73,-0.023596478660937035
SAT,Quantum,SAT->Quantum,v_only,74,0.011921415876966894
SAT,Quantum,SAT->Quantum,v_only,75,-0.0036345580576315614
SAT,Quantum,SAT->Quantum,v_only,76,0.0030699117608091234
SAT,Quantum,SAT->Quantum,v_only,77,0.02076856276827918
SAT,Quantum,SAT->Quantum,v_only,78,0.018095246351798537
SAT,Quantum,SAT->Quantum,v_only,79,-0.0019346808809652034
SAT,Quantum,SAT->Quantum,v_only,80,-0.003242985500885114
SAT,Quantum,SAT->Quantum,v_only,81,-0.03342809443727885
SAT,Quantum,SAT->Quantum,v_only,82,0.034255822178317845
SAT,Quantum,SAT->Quantum,v_only,83,-0.008192382896171198
SAT,Quantum,SAT->Quantum,v_only,84,0.02480636675970341
SAT,Quantum,SAT->Quantum,v_only,85,3.52932973417269e-06
SAT,Quantum,SAT->Quantum,v_only,86,-0.020854017049307515
SAT,Quantum,SAT->Quantum,v_only,87,-0.004781742477809881
SAT,Quantum,SAT->Quantum,v_only,88,-0.017184218312414328
SAT,Quantum,SAT->Quantum,v_only,89,-0.01429405495111819
SAT,Quantum,SAT->Quantum,v_only,90,-0.006387431891685403
SAT,Quantum,SAT->Quantum,v_only,91,-0.010377947062922794
SAT,Quantum,SAT->Quantum,v_only,92,0.002196479619537695
SAT,Quantum,SAT->Quantum,v_only,93,0.013018529715798345
SAT,Quantum,SAT->Quantum,v_only,94,0.0056007280607008325
SAT,Quantum,SAT->Quantum,v_only,95,-0.015841120546797014
SAT,Quantum,SAT->Quantum,v_only,96,0.012315654882910605
SAT,Quantum,SAT->Quantum,v_only,97,0.03700229591855477
SAT,Quantum,SAT->Quantum,v_only,98,0.020863666029687023
SAT,Quantum,SAT->Quantum,v_only,99,-0.021304913972412808
SAT,Quantum,SAT->Quantum,v_only,100,-0.014999251976615323
SAT,Quantum,SAT->Quantum,v_only,101,0.007204137264477678
SAT,Quantum,SAT->Quantum,v_only,102,-0.01790784789918292
SAT,Quantum,SAT->Quantum,v_only,103,-0.02790867726368211
SAT,Quantum,SAT->Quantum,v_only,104,0.02654854019638229
SAT,Quantum,SAT->Quantum,v_only,105,0.01772097310841763
SAT,Quantum,SAT->Quantum,v_only,106,0.02220064302512538
SAT,Quantum,SAT->Quantum,v_only,107,-0.018764487036168037
SAT,Quantum,SAT->Quantum,v_only,108,0.021148030367769244
SAT,Quantum,SAT->Quantum,v_only,109,0.020778983667089048
SAT,Quantum,SAT->Quantum,v_only,110,-0.037207171410497966
SAT,Quantum,SAT->Quantum,v_only,111,-0.005684878644829743
SAT,Quantum,SAT->Quantum,v_only,112,-0.019992376395879124
SAT,Quantum,SAT->Quantum,v_only,113,-0.00912739414451031
SAT,Quantum,SAT->Quantum,v_only,114,0.015749154498473254
SAT,Quantum,SAT->Quantum,v_only,115,-0.008074898478417369
SAT,Quantum,SAT->Quantum,v_only,116,0.006585468712516397
SAT,Quantum,SAT->Quantum,v_only,117,0.0271945427214204
SAT,Quantum,SAT->Quantum,v_only,118,0.011636729672969186
SAT,Quantum,SAT->Quantum,v_only,119,-0.0012494857229900882
SAT,Quantum,SAT->Quantum,v_only,120,0.007112361816752569
SAT,Quantum,SAT->Quantum,v_only,121,-0.011608938930175772
SAT,Quantum,SAT->Quantum,v_only,122,0.007318075839376454
SAT,Quantum,SAT->Quantum,v_only,123,0.004587431744746615
SAT,Quantum,SAT->Quantum,v_only,124,0.0094646385335565
SAT,Quantum,SAT->Quantum,v_only,125,0.009871215919516167
SAT,Quantum,SAT->Quantum,v_only,126,-0.004838651450385542
SAT,Quantum,SAT->Quantum,v_only,127,-0.01597008746111501
SAT,Quantum,SAT->Quantum,v_only,128,0.009132893293647266
SAT,Quantum,SAT->Quantum,v_only,129,-0.0006932594385168054
SAT,Quantum,SAT->Quantum,v_only,130,-0.005177094580054368
SAT,Quantum,SAT->Quantum,v_only,131,0.0007206533066422525
SAT,Quantum,SAT->Quantum,v_only,132,0.0007593242369127658
SAT,Quantum,SAT->Quantum,v_only,133,-0.02590708269795428
SAT,Quantum,SAT->Quantum,v_only,134,0.0016386263728324737
SAT,Quantum,SAT->Quantum,v_only,135,-0.024570179311851376
SAT,Quantum,SAT->Quantum,v_only,136,-0.008099157092642561
SAT,Quantum,SAT->Quantum,v_only,137,-0.00574024126159404
SAT,Quantum,SAT->Quantum,v_only,138,0.009733233680847065
SAT,Quantum,SAT->Quantum,v_only,139,0.012150187534126097
SAT,Quantum,SAT->Quantum,v_only,140,0.021924601859734265
SAT,Quantum,SAT->Quantum,v_only,141,0.004042600073448403
SAT,Quantum,SAT->Quantum,v_only,142,-0.028085986479322513
SAT,Quantum,SAT->Quantum,v_only,143,-0.02023118271274961
SAT,Quantum,SAT->Quantum,v_only,144,0.0360170092142165
SAT,Quantum,SAT->Quantum,v_only,145,-0.013211961055203818
SAT,Quantum,SAT->Quantum,v_only,146,-0.0007260088755925614
SAT,Quantum,SAT->Quantum,v_only,147,0.005268394785758176
SAT,Quantum,SAT->Quantum,v_only,148,0.023521248800568415
SAT,Quantum,SAT->Quantum,v_only,149,0.008615310230987426
SAT,Quantum,SAT->Quantum,v_only,150,0.01132003936140263
SAT,Quantum,SAT->Quantum,v_only,151,-0.009972455344690233
SAT,Quantum,SAT->Quantum,v_only,152,-0.022121092324753892
SAT,Quantum,SAT->Quantum,v_only,153,0.00031656352438419444
SAT,Quantum,SAT->Quantum,v_only,154,-0.0009453674940824777
SAT,Quantum,SAT->Quantum,v_only,155,-0.008497032063897663
SAT,Quantum,SAT->Quantum,v_only,156,-0.003963114306026824
SAT,Quantum,SAT->Quantum,v_only,157,-0.0008024559488885323
SAT,Quantum,SAT->Quantum,v_only,158,-0.008386094398864848
SAT,Quantum,SAT->Quantum,v_only,159,0.009974099099926458
SAT,Quantum,SAT->Quantum,v_only,160,-0.03132728820164452
SAT,Quantum,SAT->Quantum,v_only,161,-0.005932545510528496
SAT,Quantum,SAT->Quantum,v_only,162,0.002223718992023708
SAT,Quantum,SAT->Quantum,v_only,163,-0.011699934342851784
SAT,Quantum,SAT->Quantum,v_only,164,0.006019915313579094
SAT,Quantum,SAT->Quantum,v_only,165,-0.02695455893506604
SAT,Quantum,SAT->Quantum,v_only,166,-0.019413520138713013
SAT,Quantum,SAT->Quantum,v_only,167,0.028728652514292335
SAT,Quantum,SAT->Quantum,v_only,168,-0.016632548529770724
SAT,Quantum,SAT->Quantum,v_only,169,0.03316741607197566
SAT,Quantum,SAT->Quantum,v_only,170,-0.044139881947279
SAT,Quantum,SAT->Quantum,v_only,171,0.019409448394940396
SAT,Quantum,SAT->Quantum,v_only,172,-0.0021664114654796536
SAT,Quantum,SAT->Quantum,v_only,173,-0.008153355954209816
SAT,Quantum,SAT->Quantum,v_only,174,-0.02613465393519041
SAT,Quantum,SAT->Quantum,v_only,175,0.014276635008005191
SAT,Quantum,SAT->Quantum,v_only,176,-0.0173331731000841
SAT,Quantum,SAT->Quantum,v_only,177,-0.021611715163638558
SAT,Quantum,SAT->Quantum,v_only,178,-0.029775059876681276
SAT,Quantum,SAT->Quantum,v_only,179,-0.022367048263199275
SAT,Quantum,SAT->Quantum,v_only,180,0.011436784607084458
SAT,Quantum,SAT->Quantum,v_only,181,0.011774709952454459
SAT,Quantum,SAT->Quantum,v_only,182,0.025875250998562766
SAT,Quantum,SAT->Quantum,v_only,183,0.023917479176937078
SAT,Quantum,SAT->Quantum,v_only,184,-0.00816217424064396
SAT,Quantum,SAT->Quantum,v_only,185,0.02039022925634525
SAT,Quantum,SAT->Quantum,v_only,186,-0.008094760684120406
SAT,Quantum,SAT->Quantum,v_only,187,-0.009263943660030386
SAT,Quantum,SAT->Quantum,v_only,188,-0.0010142515580147044
SAT,Quantum,SAT->Quantum,v_only,189,-0.007458189110289491
SAT,Quantum,SAT->Quantum,v_only,190,-0.012158059814652114
SAT,Quantum,SAT->Quantum,v_only,191,0.007214002314845672
SAT,Quantum,SAT->Quantum,v_only,192,-0.02597330842930798
SAT,Quantum,SAT->Quantum,v_only,193,0.004873619243327519
SAT,Quantum,SAT->Quantum,v_only,194,0.010736327407047136
SAT,Quantum,SAT->Quantum,v_only,195,-0.002388090597278533
SAT,Quantum,SAT->Quantum,v_only,196,0.0084925942326316
SAT,Quantum,SAT->Quantum,v_only,197,0.013614914510838504
SAT,Quantum,SAT->Quantum,v_only,198,-0.0034025022486007667
SAT,Quantum,SAT->Quantum,v_only,199,-9.291345364891167e-05
SAT,Quantum,SAT->Quantum,v_only,200,0.014245729722683478
SAT,Quantum,SAT->Quantum,v_only,201,-0.004165322229239133
SAT,Quantum,SAT->Quantum,v_only,202,0.008029705145282054
SAT,Quantum,SAT->Quantum,v_only,203,0.0053378117476930885
SAT,Quantum,SAT->Quantum,v_only,204,0.009852310915057451
SAT,Quantum,SAT->Quantum,v_only,205,0.005665056462453589
SAT,Quantum,SAT->Quantum,v_only,206,0.01693849691626214
SAT,Quantum,SAT->Quantum,v_only,207,-0.027198986710121366
SAT,Quantum,SAT->Quantum,v_only,208,-0.008480419024640622
SAT,Quantum,SAT->Quantum,v_only,209,0.008519400065723621
SAT,Quantum,SAT->Quantum,v_only,210,0.019883632736856317
SAT,Quantum,SAT->Quantum,v_only,211,0.02078084237278014
SAT,Quantum,SAT->Quantum,v_only,212,-0.02867655613686173
SAT,Quantum,SAT->Quantum,v_only,213,-0.005628336599397741
SAT,Quantum,SAT->Quantum,v_only,214,0.0017156732362648705
SAT,Quantum,SAT->Quantum,v_only,215,0.0014860711650437103
SAT,Quantum,SAT->Quantum,v_only,216,0.009787079329557496
SAT,Quantum,SAT->Quantum,v_only,217,-0.032962346620832965
SAT,Quantum,SAT->Quantum,v_only,218,0.0003873827021770136
SAT,Quantum,SAT->Quantum,v_only,219,-0.003286255475262838
SAT,Quantum,SAT->Quantum,v_only,220,0.004974710890063863
SAT,Quantum,SAT->Quantum,v_only,221,0.011518981045281252
SAT,Quantum,SAT->Quantum,v_only,222,-0.018859598414194625
SAT,Quantum,SAT->Quantum,v_only,223,0.0065489612809647695
SAT,Quantum,SAT->Quantum,v_only,224,-0.03199689273444023
SAT,Quantum,SAT->Quantum,v_only,225,0.007837443998391931
SAT,Quantum,SAT->Quantum,v_only,226,0.05417113939589477
SAT,Quantum,SAT->Quantum,v_only,227,-0.0004791170070416216
SAT,Quantum,SAT->Quantum,v_only,228,-0.004088289359976975
SAT,Quantum,SAT->Quantum,v_only,229,-0.007238406468441345
SAT,Quantum,SAT->Quantum,v_only,230,0.011438711604326314
SAT,Quantum,SAT->Quantum,v_only,231,0.03547925831317561
SAT,Quantum,SAT->Quantum,v_only,232,-0.0051125361141428904
SAT,Quantum,SAT->Quantum,v_only,233,-0.0008105921594652493
SAT,Quantum,SAT->Quantum,v_only,234,-0.0316846615252785
SAT,Quantum,SAT->Quantum,v_only,235,-0.024899903793578156
SAT,Quantum,SAT->Quantum,v_only,236,0.044180665997255536
SAT,Quantum,SAT->Quantum,v_only,237,0.02409505484157882
SAT,Quantum,SAT->Quantum,v_only,238,-0.03179138274681842
SAT,Quantum,SAT->Quantum,v_only,239,0.010253975787496566
SAT,Quantum,SAT->Quantum,v_only,240,-0.01929801253744709
SAT,Quantum,SAT->Quantum,v_only,241,-0.01486794103878236
SAT,Quantum,SAT->Quantum,v_only,242,0.01458053912610815
SAT,Quantum,SAT->Quantum,v_only,243,-0.013163541226178292
SAT,Quantum,SAT->Quantum,v_only,244,0.00162803922328017
SAT,Quantum,SAT->Quantum,v_only,245,0.018518383599168343
SAT,Quantum,SAT->Quantum,v_only,246,-0.00861175907034768
SAT,Quantum,SAT->Quantum,v_only,247,0.02387374095762317
SAT,Quantum,SAT->Quantum,v_only,248,0.009515201149928957
SAT,Quantum,SAT->Quantum,v_only,249,0.014901634802465816
SAT,Quantum,SAT->Quantum,v_only,250,0.00734679635484052
SAT,Quantum,SAT->Quantum,v_only,251,0.01447720001563149
SAT,Quantum,SAT->Quantum,v_only,252,-0.01100684731251232
SAT,Quantum,SAT->Quantum,v_only,253,0.005888651955924942
SAT,Quantum,SAT->Quantum,v_only,254,-0.010006827265863452
SAT,Quantum,SAT->Quantum,v_only,255,0.00390843096628591
SAT,Quantum,SAT->Quantum,v_only,256,-0.03771886040853672
SAT,Quantum,SAT->Quantum,v_only,257,0.03003995944349523
SAT,Quantum,SAT->Quantum,v_only,258,-0.0027411246086049244
SAT,Quantum,SAT->Quantum,v_only,259,0.010073695889397915
SAT,Quantum,SAT->Quantum,v_only,260,-0.0006093876182590477
SAT,Quantum,SAT->Quantum,v_only,261,0.03247611973565992
SAT,Quantum,SAT->Quantum,v_only,262,0.001106419402273304
SAT,Quantum,SAT->Quantum,v_only,263,-0.018965024895104078
SAT,Quantum,SAT->Quantum,v_only,264,0.027541670913022703
SAT,Quantum,SAT->Quantum,v_only,265,-0.004407843998307966
SAT,Quantum,SAT->Quantum,v_only,266,0.008471856551638436
SAT,Quantum,SAT->Quantum,v_only,267,0.004469765962546494
SAT,Quantum,SAT->Quantum,v_only,268,-0.009747006743195888
SAT,Quantum,SAT->Quantum,v_only,269,0.0076034239676264475
SAT,Quantum,SAT->Quantum,v_only,270,-0.011188332108668512
SAT,Quantum,SAT->Quantum,v_only,271,0.004206064016821553
SAT,Quantum,SAT->Quantum,v_only,272,0.01295797106362446
SAT,Quantum,SAT->Quantum,v_only,273,0.01921748868247721
SAT,Quantum,SAT->Quantum,v_only,274,0.014663315202836228
SAT,Quantum,SAT->Quantum,v_only,275,-0.012935068484495387
SAT,Quantum,SAT->Quantum,v_only,276,0.004861801446444433
SAT,Quantum,SAT->Quantum,v_only,277,0.00998986941025173
SAT,Quantum,SAT->Quantum,v_only,278,-0.0041813472334627485
SAT,Quantum,SAT->Quantum,v_only,279,-0.05030699382097909
SAT,Quantum,SAT->Quantum,v_only,280,-0.008250176580189342
SAT,Quantum,SAT->Quantum,v_only,281,0.001293474717834671
SAT,Quantum,SAT->Quantum,v_only,282,0.008974883438182906
SAT,Quantum,SAT->Quantum,v_only,283,0.004727538018574533
SAT,Quantum,SAT->Quantum,v_only,284,-0.0019990213177043642
SAT,Quantum,SAT->Quantum,v_only,285,-0.01252270506890887
SAT,Quantum,SAT->Quantum,v_only,286,0.022709020442718872
SAT,Quantum,SAT->Quantum,v_only,287,-0.004951830421723767
SAT,Quantum,SAT->Quantum,v_only,288,-0.024105762620878584
SAT,Quantum,SAT->Quantum,v_only,289,-0.0035035874580188016
SAT,Quantum,SAT->Quantum,v_only,290,0.010881451710439206
SAT,Quantum,SAT->Quantum,v_only,291,-0.010348784891445998
SAT,Quantum,SAT->Quantum,v_only,292,-0.0029881788095306315
SAT,Quantum,SAT->Quantum,v_only,293,0.013507676064766562
SAT,Quantum,SAT->Quantum,v_only,294,0.00033965698399532237
SAT,Quantum,SAT->Quantum,v_only,295,-0.02472508833907427
SAT,Quantum,SAT->Quantum,v_only,296,-0.007837208616448517
SAT,Quantum,SAT->Quantum,v_only,297,-0.0073740477623129375
SAT,Quantum,SAT->Quantum,v_only,298,0.005204619433613249
SAT,Quantum,SAT->Quantum,v_only,299,-0.015459346428168222
SAT,Quantum,SAT->Quantum,v_only,300,-0.010924765906394886
SAT,Quantum,SAT->Quantum,v_only,301,-0.031055964750924238
SAT,Quantum,SAT->Quantum,v_only,302,0.06950069633241836
SAT,Quantum,SAT->Quantum,v_only,303,0.02123346897532691
SAT,Quantum,SAT->Quantum,v_only,304,-0.014837884080060511
SAT,Quantum,SAT->Quantum,v_only,305,0.022557106727693843
SAT,Quantum,SAT->Quantum,v_only,306,0.011642798664718259
SAT,Quantum,SAT->Quantum,v_only,307,-0.004787372052613463
SAT,Quantum,SAT->Quantum,v_only,308,-0.027403029269051957
SAT,Quantum,SAT->Quantum,v_only,309,-0.003918406010831978
SAT,Quantum,SAT->Quantum,v_only,310,-0.024094642293440188
SAT,Quantum,SAT->Quantum,v_only,311,-0.017509344309800706
SAT,Quantum,SAT->Quantum,v_only,312,-0.023523138573317438
SAT,Quantum,SAT->Quantum,v_only,313,0.011827453700200302
SAT,Quantum,SAT->Quantum,v_only,314,0.024125728103557984
SAT,Quantum,SAT->Quantum,v_only,315,0.015374848508733992
SAT,Quantum,SAT->Quantum,v_only,316,-0.011836372184893357
SAT,Quantum,SAT->Quantum,v_only,317,0.001947163121051217
SAT,Quantum,SAT->Quantum,v_only,318,0.03989013680735811
SAT,Quantum,SAT->Quantum,v_only,319,0.009482446954835322
SAT,Quantum,SAT->Quantum,v_only,320,-0.028478934942886818
SAT,Quantum,SAT->Quantum,v_only,321,0.006351751235711471
SAT,Quantum,SAT->Quantum,v_only,322,-0.015998349247678657
SAT,Quantum,SAT->Quantum,v_only,323,-0.0013720251149175022
SAT,Quantum,SAT->Quantum,v_only,324,-0.0013841435065773127
SAT,Quantum,SAT->Quantum,v_only,325,-0.0065136301993633985
SAT,Quantum,SAT->Quantum,v_only,326,-0.002244405734237203
SAT,Quantum,SAT->Quantum,v_only,327,0.02008440317890172
SAT,Quantum,SAT->Quantum,v_only,328,-0.015421913422197016
SAT,Quantum,SAT->Quantum,v_only,329,0.00530099868346345
SAT,Quantum,SAT->Quantum,v_only,330,-0.000995902122114459
SAT,Quantum,SAT->Quantum,v_only,331,-0.013935246665267952
SAT,Quantum,SAT->Quantum,v_only,332,-0.023914702453678337
SAT,Quantum,SAT->Quantum,v_only,333,-0.0008577760233753022
SAT,Quantum,SAT->Quantum,v_only,334,-0.008704708349072403
SAT,Quantum,SAT->Quantum,v_only,335,-0.002545852476046266
SAT,Quantum,SAT->Quantum,v_only,336,0.003610782522163005
SAT,Quantum,SAT->Quantum,v_only,337,-0.024156501283912644
SAT,Quantum,SAT->Quantum,v_only,338,0.020745429005457765
SAT,Quantum,SAT->Quantum,v_only,339,-0.010169272993410042
SAT,Quantum,SAT->Quantum,v_only,340,-0.014667154363499482
SAT,Quantum,SAT->Quantum,v_only,341,-0.010722042437950987
SAT,Quantum,SAT->Quantum,v_only,342,0.023418408722202466
SAT,Quantum,SAT->Quantum,v_only,343,0.04713254896708855
SAT,Quantum,SAT->Quantum,v_only,344,-0.019293515930666028
SAT,Quantum,SAT->Quantum,v_only,345,-0.004535954189523958
SAT,Quantum,SAT->Quantum,v_only,346,0.002017997692431299
SAT,Quantum,SAT->Quantum,v_only,347,-0.035195523432870725
SAT,Quantum,SAT->Quantum,v_only,348,0.021464276224489022
SAT,Quantum,SAT->Quantum,v_only,349,-0.013238106363460579
SAT,Quantum,SAT->Quantum,v_only,350,0.0003615589799523366
SAT,Quantum,SAT->Quantum,v_only,351,-0.023801841150004527
SAT,Quantum,SAT->Quantum,v_only,352,-0.030438169994952656
SAT,Quantum,SAT->Quantum,v_only,353,0.02873707420594192
SAT,Quantum,SAT->Quantum,v_only,354,-0.007010825995052852
SAT,Quantum,SAT->Quantum,v_only,355,-0.017205382535716362
SAT,Quantum,SAT->Quantum,v_only,356,-0.020345399211869324
SAT,Quantum,SAT->Quantum,v_only,357,0.011512191073881487
SAT,Quantum,SAT->Quantum,v_only,358,0.016432483673788755
SAT,Quantum,SAT->Quantum,v_only,359,0.0004407226015750229
SAT,Quantum,SAT->Quantum,v_only,360,-0.02119359818490014
SAT,Quantum,SAT->Quantum,v_only,361,0.050662727587627916
SAT,Quantum,SAT->Quantum,v_only,362,-0.006846728115767894
SAT,Quantum,SAT->Quantum,v_only,363,0.002138715323277053
SAT,Quantum,SAT->Quantum,v_only,364,0.01752690251531566
SAT,Quantum,SAT->Quantum,v_only,365,-0.014863113329933451
SAT,Quantum,SAT->Quantum,v_only,366,0.001933099259844838
SAT,Quantum,SAT->Quantum,v_only,367,0.024023348713276285
SAT,Quantum,SAT->Quantum,v_only,368,0.007505470653507809
SAT,Quantum,SAT->Quantum,v_only,369,-0.01076598805086783
SAT,Quantum,SAT->Quantum,v_only,370,-0.0028687326889927567
SAT,Quantum,SAT->Quantum,v_only,371,0.004908983351170653
SAT,Quantum,SAT->Quantum,v_only,372,-0.002253454644596881
SAT,Quantum,SAT->Quantum,v_only,373,0.005559628302243711
SAT,Quantum,SAT->Quantum,v_only,374,0.00533822653489896
SAT,Quantum,SAT->Quantum,v_only,375,-0.015776360284950695
SAT,Quantum,SAT->Quantum,v_only,376,-0.014531678760603515
SAT,Quantum,SAT->Quantum,v_only,377,-0.009474730849249165
SAT,Quantum,SAT->Quantum,v_only,378,0.008345434057353216
SAT,Quantum,SAT->Quantum,v_only,379,-0.015896649694187148
SAT,Quantum,SAT->Quantum,v_only,380,-0.012626939246513993
SAT,Quantum,SAT->Quantum,v_only,381,-0.018858533737722873
SAT,Quantum,SAT->Quantum,v_only,382,-0.013208010500945467
SAT,Quantum,SAT->Quantum,v_only,383,0.019905150732781984
SAT,Quantum,SAT->Quantum,v_only,384,-0.017884704620325743
SAT,Quantum,SAT->Quantum,v_only,385,0.02789201608447945
SAT,Quantum,SAT->Quantum,v_only,386,-0.002049623117753491
SAT,Quantum,SAT->Quantum,v_only,387,0.0037806913406978355
SAT,Quantum,SAT->Quantum,v_only,388,0.005775319328597497
SAT,Quantum,SAT->Quantum,v_only,389,0.015186888330124996
SAT,Quantum,SAT->Quantum,v_only,390,0.015247671728672913
SAT,Quantum,SAT->Quantum,v_only,391,0.0024841339870430076
SAT,Quantum,SAT->Quantum,v_only,392,0.005873484794336951
SAT,Quantum,SAT->Quantum,v_only,393,-0.019014230356846795
SAT,Quantum,SAT->Quantum,v_only,394,0.00417933907003351
SAT,Quantum,SAT->Quantum,v_only,395,0.0027340541940335792
SAT,Quantum,SAT->Quantum,v_only,396,-0.0053558840990226095
