d_H,d_B,d_S,d_V,d_R,label,source,min_margin,violation,boundary_stress,safety_lambda
0.24410975870907414,0.17567833870962357,0.3092589779762859,0.23449405743481677,0.013235092333713436,safe,maat_core_boundary,0.14692945528637347,0.0,0.05294036933485374,1000000.0
0.1911321331887087,0.24241367418447235,0.3105695198522529,0.24725959639386164,0.007420488812545488,safe,maat_core_boundary,0.17586079925756248,0.0,0.02968195525018195,1000000.0
0.15577006314795627,0.14697796922980233,0.30667578806630824,0.2240217746493537,0.013222256831313726,safe,maat_core_boundary,0.14697796922980233,0.0,0.052889027325254905,1000000.0
0.17199549725155516,0.2142417141617945,0.3009733729455092,0.2679641685619756,0.01228363717919857,safe,maat_core_boundary,0.15065964258834375,0.0,0.04913454871679428,1000000.0
0.17841464789779826,0.23354350889814668,0.3030938568292073,0.2424316151243846,0.020012996629235075,safe,maat_core_boundary,0.126253951194777,0.0,0.0800519865169403,1000000.0
0.1883479430156827,0.18831622672964665,0.29110412848161327,0.23073823747825672,0.031132639029851132,safe,maat_core_boundary,0.10416020812563043,0.0,0.12453055611940453,1000000.0
0.21921898060000022,0.17207994869699028,0.3138830787527753,0.27479895135237364,0.0080033639249921,safe,maat_core_boundary,0.17207994869699028,0.0,0.0320134556999684,1000000.0
0.17937200696043565,0.2224722833246584,0.3276637519253651,0.24458542991950738,0.009919734176465165,safe,maat_core_boundary,0.16134673968259028,0.0,0.03967893670586066,1000000.0
0.24476560023436733,0.22310394953029788,0.2636890793619868,0.2333095642842209,0.00721332508253212,safe,maat_core_boundary,0.17727654481895727,0.0,0.02885330033012848,1000000.0
0.21055999540276393,0.21115393670037097,0.31071217090055403,0.24487651875725702,0.009016981224557966,safe,maat_core_boundary,0.16611756577868875,0.0,0.036067924898231865,1000000.0
0.250768650244951,0.19240787645599267,0.3037644866811058,0.28317680631222597,0.009680306039438058,safe,maat_core_boundary,0.16256837007145486,0.0,0.03872122415775223,1000000.0
0.19563015055383692,0.1849677735040608,0.3455950960785955,0.22335234043624919,0.011780730685937964,safe,maat_core_boundary,0.15274978569468423,0.0,0.047122922743751856,1000000.0
0.23756523333966273,0.20577208177852147,0.30511945973405763,0.24805452915753967,0.022043468092600965,safe,maat_core_boundary,0.12142222957413606,0.0,0.08817387237040386,1000000.0
0.21303733802795222,0.20812937488386685,0.2589419329052336,0.2264180710977648,0.020093228229837314,safe,maat_core_boundary,0.12605390317751541,0.0,0.08037291291934925,1000000.0
0.21186293114813293,0.14539304299319644,0.3426333607619252,0.2607415824177626,0.013648096454155106,safe,maat_core_boundary,0.14539304299319644,0.0,0.054592385816620424,1000000.0
0.1379474796268042,0.23117785652216605,0.3262553131363266,0.28212303777608794,0.015839571358607512,safe,maat_core_boundary,0.1379474796268042,0.0,0.06335828543443005,1000000.0
0.22660810746701787,0.16142417323254465,0.27546012797734487,0.26252829181255255,0.017885566184292618,safe,maat_core_boundary,0.13187334443583842,0.0,0.07154226473717047,1000000.0
0.160854588391388,0.17144744835232273,0.30529564107122775,0.2362676754767289,0.018563026287987165,safe,maat_core_boundary,0.1300144574743224,0.0,0.07425210515194866,1000000.0
0.16389069377317023,0.2089147571959188,0.3229388924760902,0.22943788882655736,0.013213670243493616,safe,maat_core_boundary,0.1470104499825967,0.0,0.052854680973974465,1000000.0
0.23142066712302634,0.2596465371410278,0.24370085294116772,0.2714119383932633,0.012544551731045064,safe,maat_core_boundary,0.14960872357801647,0.0,0.050178206924180256,1000000.0
0.2710319488757501,0.18860971934609738,0.2995137537303856,0.19645311659301412,0.01417928120554026,safe,maat_core_boundary,0.14348395443833095,0.0,0.05671712482216104,1000000.0
0.22997789002557645,0.15816405059834693,0.25245588458864043,0.2642482282228844,0.015947543838450904,safe,maat_core_boundary,0.1376078045904483,0.0,0.06379017535380362,1000000.0
0.20097862667077337,0.1902301346636951,0.2923125120130319,0.31911343942008785,0.012319743039309492,safe,maat_core_boundary,0.1505128908586646,0.0,0.04927897215723797,1000000.0
0.1981843011812694,0.2574372528672224,0.320883821654378,0.25158838340741174,0.02026942311667926,safe,maat_core_boundary,0.12561737088799763,0.0,0.08107769246671705,1000000.0
0.14385606755964286,0.16678572629682542,0.3462231316848541,0.2404914527767288,0.01407414697730915,safe,maat_core_boundary,0.14385606755964286,0.0,0.0562965879092366,1000000.0
0.22766620493346557,0.26290721929496963,0.3353705806487459,0.22732139017228148,0.009725919746120661,safe,maat_core_boundary,0.16233332286965696,0.0,0.038903678984482645,1000000.0
0.18023054566073637,0.2074187670033607,0.3492292300236679,0.2770820212434173,0.008748798271829408,safe,maat_core_boundary,0.1676272283643564,0.0,0.03499519308731763,1000000.0
0.19642464753040467,0.18539977100255922,0.29309291854970176,0.2338204139166341,0.028663191386203626,safe,maat_core_boundary,0.10829235741698562,0.0,0.1146527655448145,1000000.0
0.20495498573258397,0.17799371291521016,0.28567675073860155,0.24197590823837367,0.023289910190802673,safe,maat_core_boundary,0.11867203450502051,0.0,0.09315964076321069,1000000.0
0.16184271965281927,0.18705533583709255,0.2922469697116393,0.24909889523381967,0.009821820820742845,safe,maat_core_boundary,0.16184271965281927,0.0,0.03928728328297138,1000000.0
0.23713142709014112,0.23022012247342116,0.33437342256581937,0.2473587430782085,0.039185246626397836,safe,maat_core_boundary,0.09265803017395524,0.0,0.15674098650559135,1000000.0
0.21545155463723575,0.2659859397616785,0.30168311659458247,0.25961807368987855,0.006923490409659666,safe,maat_core_boundary,0.17932704404686528,0.0,0.027693961638638662,1000000.0
0.189058534434545,0.19012613229000708,0.3332171380601552,0.28895953710959943,0.021212289073139202,safe,maat_core_boundary,0.12334401154343211,0.0,0.08484915629255681,1000000.0
0.19899778016181668,0.24627198313475418,0.318349587639401,0.2602597560504971,0.010323781402225833,safe,maat_core_boundary,0.1593505404989014,0.0,0.04129512560890333,1000000.0
0.23370249256287812,0.1618641374418358,0.2873372541190793,0.2834383508970054,0.013150795190069585,safe,maat_core_boundary,0.14724893451695142,0.0,0.05260318076027834,1000000.0
0.21155023067528045,0.1566511994667268,0.2477075793754634,0.2317238540210379,0.02455753367652363,safe,maat_core_boundary,0.1160221119981375,0.0,0.09823013470609453,1000000.0
0.20037027243465944,0.20096834949082887,0.28299773405611217,0.28609441812399783,0.051266711650237176,safe,maat_core_boundary,0.07922096360081698,0.0,0.2050668466009487,1000000.0
0.2514351045248452,0.20896443018855415,0.28453733639937184,0.27390011035912776,0.025225090628150867,safe,maat_core_boundary,0.11468108794190557,0.0,0.10090036251260347,1000000.0
0.20629073551647326,0.20681888579036567,0.291395343630503,0.2201790881033222,0.007193474956487597,safe,maat_core_boundary,0.17741432793909528,0.0,0.028773899825950387,1000000.0
0.18218748880500613,0.24848010526748177,0.3096267709816817,0.2764953220647429,0.017430144550047568,safe,maat_core_boundary,0.13316298825946427,0.0,0.06972057820019027,1000000.0
0.19247037420125535,0.236740042516715,0.2808833237095564,0.23894118743876758,0.012770753018655384,safe,maat_core_boundary,0.14871516408840624,0.0,0.051083012074621535,1000000.0
0.20531601319528314,0.20223751882337127,0.2811148693620342,0.2763635490914099,0.00628994227631631,safe,maat_core_boundary,0.18412545121241186,0.0,0.02515976910526524,1000000.0
0.19591480491257918,0.20434762556486452,0.29325161972202796,0.18938015186283064,0.009960959718048869,safe,maat_core_boundary,0.16113937468369888,0.0,0.039843838872195475,1000000.0
0.19222763637119133,0.2519975242035113,0.3319069481556992,0.20820902373033057,0.040354095886253834,safe,maat_core_boundary,0.09118840096724834,0.0,0.16141638354501534,1000000.0
0.21503620038053284,0.2319896338421964,0.300898787967661,0.2599914259809819,0.011494869619093545,safe,maat_core_boundary,0.15397800510565163,0.0,0.04597947847637418,1000000.0
0.24802465398561624,0.2044999137474569,0.27918016685230485,0.23139859736497448,0.006749464930065815,safe,maat_core_boundary,0.18059988428698448,0.0,0.02699785972026326,1000000.0
0.17636976350154687,0.1574391081032287,0.3359796315847131,0.25232799841422215,0.011016704133641876,safe,maat_core_boundary,0.15610241196513608,0.0,0.0440668165345675,1000000.0
0.2265266570816783,0.18829231157059223,0.30425924559415407,0.2449315668001416,0.012364463014641853,safe,maat_core_boundary,0.15033172228406544,0.0,0.04945785205856741,1000000.0
0.24050429610318458,0.20745307238739408,0.3359421439530491,0.27330225772805217,0.016644633660097132,safe,maat_core_boundary,0.13546865280416698,0.0,0.06657853464038853,1000000.0
0.21190613148837711,0.20388278510010527,0.3017342737591271,0.2263912879762262,0.008854681958648018,safe,maat_core_boundary,0.16702572819282702,0.0,0.03541872783459207,1000000.0
0.21199658288581502,0.24590063534454798,0.25238017959903436,0.2647328757232138,0.01632663455706068,safe,maat_core_boundary,0.1364331560852623,0.0,0.06530653822824271,1000000.0
0.1934966166418025,0.20119751817563758,0.33945645109153866,0.24094611058909232,0.016779011436381372,safe,maat_core_boundary,0.13506660658829728,0.0,0.06711604574552549,1000000.0
0.2115291537002142,0.23216340356281062,0.3039547359383765,0.300947208621804,0.008480730052513208,safe,maat_core_boundary,0.16918321903329026,0.0,0.03392292021005283,1000000.0
0.17081670626782441,0.22100651835031548,0.29677533444119486,0.28373236343430397,0.05206936928301612,safe,maat_core_boundary,0.07844420318138923,0.0,0.2082774771320645,1000000.0
0.2130152990849946,0.1788133867062518,0.3199911283023059,0.18123271416344355,0.00904691719351158,safe,maat_core_boundary,0.16595184298914356,0.0,0.03618766877404632,1000000.0
0.18111816959249982,0.20568420341618754,0.2874536739799982,0.24953849980434206,0.00667986331833585,safe,maat_core_boundary,0.18111816959249982,0.0,0.0267194532733434,1000000.0
0.18426013069092984,0.18734949187131766,0.25263803252120787,0.22910543249319804,0.006273022551030425,safe,maat_core_boundary,0.18426013069092984,0.0,0.0250920902041217,1000000.0
0.21308475880199074,0.2050553356743039,0.28663496392232846,0.21875716661236044,0.0108306081470372,safe,maat_core_boundary,0.15695423522491003,0.0,0.0433224325881488,1000000.0
0.21962390760296324,0.21102297021823913,0.2842931000103681,0.20047847363199423,0.03492659197325928,safe,maat_core_boundary,0.09841062155653768,0.0,0.13970636789303711,1000000.0
0.192435273017878,0.19320071837568176,0.32353326710958075,0.27597216284242476,0.01615313869599581,safe,maat_core_boundary,0.13696732702875636,0.0,0.06461255478398324,1000000.0
0.19432397866506523,0.2273853487856209,0.29591085610944445,0.22630567974506255,0.020258495214261155,safe,maat_core_boundary,0.12564433477643056,0.0,0.08103398085704462,1000000.0
0.22167286078567194,0.20667961607856122,0.2433512781806474,0.2556453739904957,0.007925250203119485,safe,maat_core_boundary,0.17257035136128618,0.0,0.03170100081247794,1000000.0
0.2120608588107079,0.1902300962362562,0.29668532698765904,0.20301219371087376,0.012986169738085319,safe,maat_core_boundary,0.1478787996504639,0.0,0.051944678952341276,1000000.0
0.2107740655301097,0.18881385030398845,0.2869802868153939,0.30964121506227216,0.009671508230821054,safe,maat_core_boundary,0.16261383252319328,0.0,0.038686032923284215,1000000.0
0.21338657618642243,0.20145877075725427,0.2939184498349796,0.21033151848016274,0.009296228187396852,safe,maat_core_boundary,0.16459260856084745,0.0,0.03718491274958741,1000000.0
0.19318550615366836,0.2125157628882527,0.2702839270607559,0.2656449455870359,0.025072422957300458,safe,maat_core_boundary,0.1149846181341806,0.0,0.10028969182920183,1000000.0
0.19361866010490136,0.19910989857522599,0.3380628112342311,0.22771034114249977,0.011441678218899715,safe,maat_core_boundary,0.15420991226066727,0.0,0.04576671287559886,1000000.0
0.1734675129600658,0.16506206240378918,0.26409892839097693,0.2454214445065026,0.009209353660452745,safe,maat_core_boundary,0.16506206240378918,0.0,0.03683741464181098,1000000.0
0.21157193088830373,0.15964126652117339,0.3147795181163402,0.27744429562895523,0.012577783344289904,safe,maat_core_boundary,0.14947644434311314,0.0,0.05031113337715962,1000000.0
0.20510194729636488,0.15430967496171932,0.3442208761042118,0.2995956758638547,0.013654477511279977,safe,maat_core_boundary,0.1453696713607301,0.0,0.054617910045119906,1000000.0
0.2059340711060874,0.2115938152434782,0.2834056929078905,0.24623089252715502,0.013831120260924139,safe,maat_core_boundary,0.14472698866150324,0.0,0.055324481043696555,1000000.0
0.2256652396978005,0.2291057688034207,0.27500656288944414,0.24120496307985084,0.04188331857736575,safe,maat_core_boundary,0.08932866474260104,0.0,0.167533274309463,1000000.0
0.21672169986516265,0.22070784699121626,0.32853295807183513,0.24994590922879922,0.008341135414389118,safe,maat_core_boundary,0.17001307849719338,0.0,0.03336454165755647,1000000.0
0.172053062134778,0.21466261302583411,0.2612729833396872,0.1834365668295993,0.03903360894364213,safe,maat_core_boundary,0.09285189375277858,0.0,0.1561344357745685,1000000.0
0.21151920400809554,0.2341480714562183,0.31000304667583445,0.2448819002038063,0.029628098165073682,safe,maat_core_boundary,0.10663688722316134,0.0,0.11851239266029473,1000000.0
0.268545635576097,0.18176076828396892,0.25956782675323486,0.21014731659562458,0.017479339268936772,safe,maat_core_boundary,0.13302206738045885,0.0,0.06991735707574709,1000000.0
0.2041570243636569,0.1967610747966697,0.35101643997625465,0.2711092857074465,0.008958889503386544,safe,maat_core_boundary,0.1664407318955352,0.0,0.035835558013546175,1000000.0
0.2256345492420786,0.14619439429807668,0.3090440989363471,0.253295395988138,0.013431101592115987,safe,maat_core_boundary,0.14619439429807668,0.0,0.05372440636846395,1000000.0
0.1848443647477228,0.2143113065482135,0.30766890472285857,0.2507395813126698,0.02831198953329571,safe,maat_core_boundary,0.10890877722553005,0.0,0.11324795813318284,1000000.0
0.2101411592958693,0.18777345906965337,0.2538951260544694,0.2570194887495486,0.015386760712442347,safe,maat_core_boundary,0.13939767360943633,0.0,0.06154704284976939,1000000.0
0.23763575760047972,0.2314366630181659,0.33613095092759815,0.2038353204913398,0.0176267738081793,safe,maat_core_boundary,0.13260209663145572,0.0,0.0705070952327172,1000000.0
0.23796446299212448,0.23505944201886086,0.27318889143856484,0.22874319438836255,0.015181645743703228,safe,maat_core_boundary,0.14006868682537776,0.0,0.06072658297481291,1000000.0
0.22106709849775852,0.21021792193423117,0.277664259413666,0.31593971431426093,0.019402144505834926,safe,maat_core_boundary,0.12780386581821734,0.0,0.0776085780233397,1000000.0
0.23740606022246846,0.18881863489924822,0.36165530701498705,0.26380651804432964,0.012101067809491394,safe,maat_core_boundary,0.15140836102174715,0.0,0.048404271237965577,1000000.0
0.1990817729254254,0.15314490694966676,0.3076061234902051,0.29443978361659073,0.011688001220467018,safe,maat_core_boundary,0.15314490694966676,0.0,0.04675200488186807,1000000.0
0.20025102056921096,0.1386029697093737,0.2718492625079285,0.2555249597046112,0.015633272940173793,safe,maat_core_boundary,0.1386029697093737,0.0,0.06253309176069517,1000000.0
0.19791818529633853,0.19172168397860279,0.34162444367080336,0.18612312660600439,0.007886234950537136,safe,maat_core_boundary,0.1728171044738961,0.0,0.03154493980214854,1000000.0
0.26871227630023053,0.18782785147940995,0.2709110306743361,0.21009488755934003,0.010206041202706436,safe,maat_core_boundary,0.15992405490611805,0.0,0.04082416481082574,1000000.0
0.23891244412567558,0.21736745889326659,0.27109839286551307,0.23212518760223755,0.01799249015928722,safe,maat_core_boundary,0.13157532301983643,0.0,0.07196996063714887,1000000.0
0.1744358565966999,0.21565859064464177,0.2979948903223565,0.21474850500673692,0.00934174277877397,safe,maat_core_boundary,0.1643484045005661,0.0,0.03736697111509588,1000000.0
0.18406673153103892,0.23979134451971862,0.3548185018897535,0.21413369479951982,0.01241181109825268,safe,maat_core_boundary,0.15014061953377345,0.0,0.04964724439301072,1000000.0
0.20564793537638237,0.22633921512684974,0.357214733531954,0.28019555603473933,0.017235624391176374,safe,maat_core_boundary,0.13372412452285076,0.0,0.0689424975647055,1000000.0
0.23024834950802897,0.24657001780824384,0.3025181519852035,0.2389388472639361,0.05023557304096572,safe,maat_core_boundary,0.08023687579037908,0.0,0.2009422921638629,1000000.0
0.20310376434101263,0.1869348498610086,0.3019257223561992,0.2668229512954311,0.058743399186053355,safe,maat_core_boundary,0.0724141062715068,0.0,0.23497359674421342,1000000.0
0.21452668548292864,0.2294677449340774,0.3111158045370531,0.23174278056603637,0.019782069629784432,safe,maat_core_boundary,0.1268342482347572,0.0,0.07912827851913773,1000000.0
0.19892921606781933,0.24818432337878438,0.31661893020879683,0.1735839615191993,0.00776620546132463,safe,maat_core_boundary,0.1735839615191993,0.0,0.03106482184529852,1000000.0
0.21222520013261625,0.22588930871514012,0.288527870920537,0.24595892388128615,0.012372208076292733,safe,maat_core_boundary,0.15030041224289015,0.0,0.049488832305170934,1000000.0
0.1899520122857713,0.19798983810919724,0.2896953902959011,0.27929389169071583,0.011055342313497559,safe,maat_core_boundary,0.15592735697231452,0.0,0.044221369253990235,1000000.0
0.21270115464837225,0.23001364688465253,0.27191558738739274,0.27947055905130735,0.016736627472471163,safe,maat_core_boundary,0.13519306691512933,0.0,0.06694650988988465,1000000.0
0.21119697262964177,0.21230450734145012,0.25401646428584745,0.23012079999727664,0.020186384906015098,safe,maat_core_boundary,0.12582262776293618,0.0,0.08074553962406039,1000000.0
0.23086927080813546,0.2165191722407821,0.2826712136794356,0.2534642781339632,0.01856185891367082,safe,maat_core_boundary,0.13001760192664968,0.0,0.07424743565468328,1000000.0
0.18949524113986926,0.17094514226387014,0.3753516742247832,0.303127238198859,0.008758213671061131,safe,maat_core_boundary,0.1675734476268428,0.0,0.035032854684244524,1000000.0
0.1862259728262594,0.25651402106607957,0.2927718831712741,0.22737976269361582,0.02463059444524789,safe,maat_core_boundary,0.1158735785506505,0.0,0.09852237778099156,1000000.0
0.27510743880539956,0.22289674517482538,0.3341715671035672,0.22949100089855246,0.023097836332523183,safe,maat_core_boundary,0.11908609849900498,0.0,0.09239134533009273,1000000.0
0.2018258652416849,0.21966756699641599,0.3091801270957808,0.19835872534762355,0.03863485292348479,safe,maat_core_boundary,0.09336530616522898,0.0,0.15453941169393917,1000000.0
0.24660293994617954,0.2188140742607837,0.29767245708624857,0.20732034763569296,0.02257334101492345,safe,maat_core_boundary,0.12023456544852917,0.0,0.0902933640596938,1000000.0
0.15964394762573142,0.21696756456276345,0.3006811598547122,0.24734745475862963,0.015104761541174638,safe,maat_core_boundary,0.14032254449480064,0.0,0.06041904616469855,1000000.0
0.2051500520610131,0.24305351537413689,0.2696454704136655,0.2915959341651583,0.023418112460350603,safe,maat_core_boundary,0.11839755790717177,0.0,0.09367244984140241,1000000.0
0.1546093735212818,0.16339308653660156,0.33789745171209384,0.210064990373247,0.011350632252438585,safe,maat_core_boundary,0.1546093735212818,0.0,0.04540252900975434,1000000.0
0.1876810548066825,0.22298113730510283,0.2895684873417437,0.24081365558654422,0.008505340618591217,safe,maat_core_boundary,0.16903833217996478,0.0,0.034021362474364866,1000000.0
0.17019065192992933,0.19799284275848683,0.30832990501645396,0.2746660773618238,0.00831156467427958,safe,maat_core_boundary,0.17019065192992933,0.0,0.03324625869711832,1000000.0
0.18854277399860409,0.18542783689958897,0.3008853251608796,0.2531008810944284,0.019216934005698655,safe,maat_core_boundary,0.12828345240401917,0.0,0.07686773602279462,1000000.0
0.19686416497791104,0.1909726621445108,0.2690649454432741,0.2489408110793716,0.02479066316864403,safe,maat_core_boundary,0.11554969103574764,0.0,0.09916265267457612,1000000.0
0.18449315435102132,0.22527334427522339,0.25333095091586233,0.23410970017642685,0.04246636662401574,safe,maat_core_boundary,0.08863742643928996,0.0,0.16986546649606296,1000000.0
0.134612089204327,0.17819688861860894,0.3092506743428629,0.26646492524786813,0.016932233851448413,safe,maat_core_boundary,0.134612089204327,0.0,0.06772893540579365,1000000.0
0.1794696478608967,0.19562964453224718,0.2937412690381803,0.26991619008338175,0.021628362823286684,safe,maat_core_boundary,0.12237276854274992,0.0,0.08651345129314673,1000000.0
0.24914054619569137,0.20392342862442892,0.2913621555808169,0.2670319055794992,0.06753768067952304,safe,maat_core_boundary,0.06543876217241074,0.0,0.27015072271809215,1000000.0
0.2111270065978147,0.17198421907586392,0.3117100671758606,0.2817520242404655,0.015346477285008984,safe,maat_core_boundary,0.13952874814999205,0.0,0.06138590914003594,1000000.0
0.19318394684442308,0.1864165255504181,0.281542342659688,0.26977817057722653,0.013259705744257413,safe,maat_core_boundary,0.14683655622916159,0.0,0.05303882297702965,1000000.0
0.1786570194298135,0.22713627479507092,0.3443994220795721,0.24314338198606744,0.01972912120827789,safe,maat_core_boundary,0.1269682569853896,0.0,0.07891648483311156,1000000.0
0.1889315242821762,0.2420577985735194,0.2771599824493146,0.2843272086441567,0.014634576289707461,safe,maat_core_boundary,0.14190369749926546,0.0,0.058538305158829844,1000000.0
0.17171815824871306,0.18475703134027632,0.30486653992642754,0.22158731680244692,0.01695509255931761,safe,maat_core_boundary,0.13454463415916007,0.0,0.06782037023727044,1000000.0
0.22157894910690856,0.15978807653801452,0.3382757662681002,0.2730716089191563,0.010233834995673027,safe,maat_core_boundary,0.15978807653801452,0.0,0.04093533998269211,1000000.0
0.16952439877266412,0.17005169555446542,0.28458274001119854,0.21925277518520314,0.00994294446592048,safe,maat_core_boundary,0.16122988585618747,0.0,0.03977177786368192,1000000.0
0.16931899759560387,0.18935566466866915,0.32225719570295075,0.2248601002838292,0.008704540015048156,safe,maat_core_boundary,0.16788080937515704,0.0,0.03481816006019262,1000000.0
0.21358903161693832,0.21814974034756873,0.2926584419887054,0.27235320536089047,0.011385962652012189,safe,maat_core_boundary,0.15445398337531469,0.0,0.045543850608048754,1000000.0
0.21416773015988355,0.2245861927688012,0.28552082092831,0.22666424103377125,0.02145560123666463,safe,maat_core_boundary,0.12277375883311337,0.0,0.08582240494665852,1000000.0
0.16722993727967794,0.21167363743815637,0.3100742969835475,0.2469839122389792,0.020603474062972343,safe,maat_core_boundary,0.12480006062259374,0.0,0.08241389625188937,1000000.0
0.30014126575406797,0.15848954025308715,0.316504990216144,0.24085405164808937,0.030258191854740712,safe,maat_core_boundary,0.10558469824655436,0.0,0.12103276741896285,1000000.0
0.19036078842165594,0.23785438142789472,0.3085387870255919,0.257139236912725,0.009630358716159753,safe,maat_core_boundary,0.16282702214425726,0.0,0.03852143486463901,1000000.0
0.21258763673450132,0.17165518793221557,0.3484996214403798,0.27171776580544493,0.0409970913343346,safe,maat_core_boundary,0.09039798983697633,0.0,0.1639883653373384,1000000.0
0.19254550426387385,0.17193606507162984,0.2634352584450744,0.22962343731289592,0.03014321349385266,safe,maat_core_boundary,0.1057750555720216,0.0,0.12057285397541063,1000000.0
0.2005332214370955,0.161543235123627,0.31882042907412655,0.25213085970948257,0.013845279964126841,safe,maat_core_boundary,0.14467582700636383,0.0,0.055381119856507365,1000000.0
0.15658102665035167,0.1486958111009966,0.3036119778902926,0.29607672489482817,0.013045778990372415,safe,maat_core_boundary,0.14764981427140333,0.0,0.05218311596148966,1000000.0
0.19396665832662108,0.22939791944251653,0.32403104446290665,0.26408824220413296,0.011525737797425576,safe,maat_core_boundary,0.15384391569491707,0.0,0.046102951189702306,1000000.0
0.22226455178696103,0.17823105677819617,0.28505837771192655,0.21468791585743696,0.008609134114094606,safe,maat_core_boundary,0.16843185859742704,0.0,0.034436536456378425,1000000.0
0.19240384814474842,0.19780872240478464,0.2709664782675417,0.22009162968819307,0.005330174383340783,safe,maat_core_boundary,0.19240384814474842,0.0,0.02132069753336313,1000000.0
0.21583252590055735,0.20880865782436797,0.3404163254418342,0.269378232714074,0.15153442719350962,near_boundary,maat_core_boundary,0.025032403826351857,0.0,0.6061377087740385,100000.0
0.24169808275171767,0.2351688753343809,0.37164915933983766,0.23767270493905557,0.1162127511488045,near_boundary,maat_core_boundary,0.03830191724828236,0.0,0.464851004595218,100000.0
0.19652952785574196,0.17618083273239737,0.364708763963734,0.31997366680139905,0.2498683686727769,near_boundary,maat_core_boundary,2.6333198600902996e-05,0.0,0.9994734746911076,100000.0
0.16700123724027682,0.2033852864882021,0.3666152797254002,0.2555856148575478,0.2499714715227074,near_boundary,maat_core_boundary,5.7060210328918615e-06,0.0,0.9998858860908296,100000.0
0.21538567299426403,0.19555005813438342,0.3103766188780408,0.275813665098959,0.14411081954312818,near_boundary,maat_core_boundary,0.027543916705030203,0.0,0.5764432781725127,100000.0
0.2647364207291977,0.23040546163329,0.32356760076359525,0.2852013933801122,0.18423080240386572,near_boundary,maat_core_boundary,0.015263579270802352,0.0,0.7369232096154629,100000.0
0.2520139462071955,0.21556999616331018,0.3443836257985756,0.319941119446719,0.24970577051154824,near_boundary,maat_core_boundary,5.888055328095998e-05,0.0,0.998823082046193,100000.0
0.23413323214939086,0.2707760994135332,0.3048499241907462,0.3150052622887122,0.226233163340514,near_boundary,maat_core_boundary,0.004994737711287778,0.0,0.904932653362056,100000.0
0.17796394939636273,0.2323419359567106,0.37672201786615866,0.22573014754904663,0.10256043406325423,near_boundary,maat_core_boundary,0.04455043462064112,0.0,0.4102417362530169,100000.0
0.20656958337428255,0.2370220420997271,0.4051171529398784,0.28880384107415535,0.13395952999136074,near_boundary,maat_core_boundary,0.031196158925844597,0.0,0.535838119965443,100000.0
0.250243739767287,0.22663988336421803,0.3516162011052807,0.2325264891082034,0.17475291322721492,near_boundary,maat_core_boundary,0.0179043933029579,0.0,0.6990116529088597,100000.0
0.224744372339311,0.17293186474408495,0.4016714585330444,0.3000167707362914,0.22851665759187245,near_boundary,maat_core_boundary,0.004492590521971596,0.0,0.9140666303674898,100000.0
0.16219388933069734,0.17318196828322197,0.3612637172860683,0.22192278855993086,0.24026276622208095,near_boundary,maat_core_boundary,0.0019863867091433063,0.0,0.9610510648883238,100000.0
0.24925781125130386,0.27999997610896865,0.3275133848554149,0.3200001486117944,0.2500001486117944,near_boundary,maat_core_boundary,-1.4861179442604566e-07,1.4861179442604566e-07,1.0,100000.0
0.22334829297654057,0.2344189935248776,0.3302855603743843,0.3194555986528139,0.24729275826956523,near_boundary,maat_core_boundary,0.0005444013471860298,0.0,0.9891710330782609,100000.0
0.261222479186049,0.19594207990997825,0.3126791382534112,0.30342031185567975,0.24999552363523714,near_boundary,maat_core_boundary,8.952809678053342e-07,0.0,0.9999820945409486,100000.0
0.19165417866588452,0.20451639402468014,0.33222770578277117,0.31994566418260584,0.2497284684786232,near_boundary,maat_core_boundary,5.4335817394113306e-05,0.0,0.9989138739144928,100000.0
0.2324841046651741,0.1751694131466054,0.32942372426891753,0.3181322483287342,0.24083351470942935,near_boundary,maat_core_boundary,0.0018677516712657383,0.0,0.9633340588377174,100000.0
0.20902090036202892,0.25741110467281114,0.38815191231026835,0.3078230338569967,0.19596216306384323,near_boundary,maat_core_boundary,0.012176966143003232,0.0,0.7838486522553729,100000.0
0.22342716594559653,0.22223379084650285,0.3340614339641502,0.31991243873455444,0.249562576797854,near_boundary,maat_core_boundary,8.756126544551268e-05,0.0,0.998250307191416,100000.0
0.2222774896629427,0.27278954340668715,0.40993570101930754,0.2580627230264416,0.21642667056811418,near_boundary,maat_core_boundary,0.007210456593312875,0.0,0.8657066822724567,100000.0
0.24194840993370204,0.23188685058446623,0.3389443709790231,0.26937121476423587,0.24981656268783997,near_boundary,maat_core_boundary,3.6700928718658155e-05,0.0,0.9992662507513599,100000.0
0.24817726133127327,0.25790304429636235,0.3442566123947879,0.31345059633844863,0.24966115210420864,near_boundary,maat_core_boundary,6.781554785861843e-05,0.0,0.9986446084168346,100000.0
0.22033931317213207,0.2686309828961868,0.33060826135054955,0.2569089712392869,0.19915443435479904,near_boundary,maat_core_boundary,0.011369017103813217,0.0,0.7966177374191962,100000.0
0.23814360636876275,0.2659897714827013,0.31259535230248814,0.31988562967288603,0.2494288018946252,near_boundary,maat_core_boundary,0.00011437032711392181,0.0,0.9977152075785009,100000.0
0.22259457063973198,0.2657398646676249,0.3697490692561347,0.25799285754826085,0.18796545787002467,near_boundary,maat_core_boundary,0.014260135332375135,0.0,0.7518618314800987,100000.0
