dataset_id,family,source_name,source_url,license_or_terms,local_path,sha256,download_tls_mode,archive_sha256,notes
flat30-60_flat30-10,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-10.cnf,ef87318440a9047f538b82854684a23ee198d6cc5424657f172da095b9b43f12,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-100,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-100.cnf,353e74c48523d35be1cf4c042b4ab89e4c9346d55999e9dde4ce147dca523507,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-11,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-11.cnf,ad507ced6a763334f72661fc8f53a5e73a71e77cff82ca13a0c21e43db0a1322,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-12,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-12.cnf,d19c2e9e5aaffe6a704fa2dda827e847c54fbec31ada75739011662a877be3c4,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-13,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-13.cnf,7efb441427c05ba1ec4949f96f22ee9f5aa84f9027f8a3aeb098e028dfd22bcd,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-14,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-14.cnf,4cd8f9759e36ec977db59f152137e767ea9ed896d33c7ea8fe9d9e3d1f688470,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-15,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-15.cnf,050d568ea9a2b5ce8ec4c8a707a53fcd113eab7af2478f3d0b711f9ca87aba9a,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-16,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-16.cnf,132958d728ef3090dae07f1df67e423899aee28825f67cf77a31e9a8c605598e,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-17,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-17.cnf,e032ac140916d7981ecf5e74a9571a315bfbb1ebc8aeae30b5819ef8acd6d27e,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-18,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-18.cnf,48e1cc7fd866a5a87148469d65f4b05111adf09f24bd092202ba7c3a4b0d3a90,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-19,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-19.cnf,b0dfea30e71c2fdf16ddd6c4dba4b8ab29aadc4b50e581d8c277f4943b252787,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-2,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-2.cnf,2b3c957f2e7a4224aa53b02ccd3a30cabaf8fff6c6bd18fbd79e7ff6e925aaa0,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-20,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-20.cnf,412ac7b98e8eaf7bdbf452c72285cf377a317f09daceb56b9ec6c1e95a53f273,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-21,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-21.cnf,7d87ef5de573db534e1137ac2f9780df3b52d477d6314eac30623a979a744a1b,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-22,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-22.cnf,c321675f4f78944dfadb10bbaff5eeadca12eeee4cb808ce049045de5efb9cdb,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-23,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-23.cnf,5abef3734a51e8cb763dc03b804e2de21c4b39b7d2bf9b94ef66e21569e792db,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-24,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-24.cnf,1a674709cca3d674611c7b9e671aed641a1bd6276ad90b92b77a80c2d69d6b68,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-25,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-25.cnf,ce37d291b007435c2c15ee4adf69254608479fef051cabfa43ded314d350c599,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-26,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-26.cnf,49ca62493e27be1d30c41d98534c88625095487d5cf2d646b194064c7d67b248,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
aim_aim-100-1_6-no-1,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-1_6-no-1.cnf,42058adae7534bb0613399393b369724c172055a0056a433ddc82cd6512545e2,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-1_6-no-2,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-1_6-no-2.cnf,c7a787035bfb27d7b15dbb05ad2fbd558fb1fb58a6106980c16719c3d925dac9,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-1_6-no-3,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-1_6-no-3.cnf,6b68655073b4516a75f8ac0158955bc5e83d177f67707b9186eb677b16145c83,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-1_6-no-4,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-1_6-no-4.cnf,3d4f79f02573f3122d3114d2a2d0a557667e01c0942eb2e8103790c1a0790079,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-1_6-yes1-1.cnf,74560a84735393495e1665fb2999f6b7948fb7f12b11c23e530aedccbf8cbbec,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-1_6-yes1-2,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-1_6-yes1-2.cnf,36724f19cc67f2ed90154dc6f863eddae69f3c9b7c19677fa367f55359e9c859,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-1_6-yes1-3,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-1_6-yes1-3.cnf,de0aff20107169ba4d169c7eec5d592eeabd4b0121f69472595f4fc87176b52c,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-1_6-yes1-4,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-1_6-yes1-4.cnf,9769c011731f00bd7b8e9fc30e84b6434a863653889531cbf97ccc1af6fa7a7b,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-2_0-no-1,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-2_0-no-1.cnf,b603147fd98006d1cadc57821296bb760744fec03a1b7ddc88bd4a2b4333fb36,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-2_0-no-2,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-2_0-no-2.cnf,6abe060edf22b2639c408ad891266cf7c33135d796105b1c31e8023638ee6cd4,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-2_0-no-3,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-2_0-no-3.cnf,b1e0c7b2e42f7c04cda89803ebfa492c6e2572faf0814bc042ffb4ae489a9c60,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-2_0-no-4,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-2_0-no-4.cnf,a2882a6249cede130072501fae59c0e74a975401a44d07a1f225de1daa8d127e,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-2_0-yes1-1,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-2_0-yes1-1.cnf,c2d8d8d1a0723ed0502b185b757a068b4df088e059bd51e39a0837579fe15114,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-2_0-yes1-2,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-2_0-yes1-2.cnf,b9009d68e6cb4ce01bd92de354c7cd28176f9adc464a75b8b69b3e563ca86c1c,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-2_0-yes1-3,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-2_0-yes1-3.cnf,282e53bfa4375709700f3cc12be8c63ccf0a88cc53cacdb614690c5a937927f6,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-2_0-yes1-4,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-2_0-yes1-4.cnf,0fae4e8ba360cc4508546b7230fdec14f859eb7de47b6a84ce82fea90f0b1b81,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-3_4-yes1-1,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-3_4-yes1-1.cnf,28bed18fc63fc15ddd8d7d6de295d5dd50933346e901594d8fc0429bf50a0b9c,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-3_4-yes1-2,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-3_4-yes1-2.cnf,0709c8a6a342e86c07f73b650bc504a93571a0641598a49c8392e9692419d314,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-3_4-yes1-3,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-3_4-yes1-3.cnf,3d630d367acf82e488b54bd0c880553c2284e8cc836164675a8a7efc77dcad64,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-3_4-yes1-4,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-3_4-yes1-4.cnf,81b521bad4394bbac016f323d5ea18e2795d370f335f3f9000661e15d9f61ffd,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
dubois_dubois100,satlib_dimacs_dubois,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/DUBOIS/dubois.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/dubois/dubois100.cnf,c3c45967ab3a1ee3cc8cd09454bcbc95e33539ad6af29f3c08c4fcefd13d0964,tls_verification_disabled_opt_in,c0ffe431d4b3fc69226f5f5e0444068d5619642f18f8e4f8c8023c24c9ef263c,DIMACS Dubois randomly generated unsatisfiable instances mirrored by SATLIB. Expected status: unsat.
dubois_dubois20,satlib_dimacs_dubois,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/DUBOIS/dubois.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/dubois/dubois20.cnf,82059aba0e5773644b386eb6bcbe53680655390cb041873a3cb3e93f7bd896a7,tls_verification_disabled_opt_in,c0ffe431d4b3fc69226f5f5e0444068d5619642f18f8e4f8c8023c24c9ef263c,DIMACS Dubois randomly generated unsatisfiable instances mirrored by SATLIB. Expected status: unsat.
dubois_dubois21,satlib_dimacs_dubois,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/DUBOIS/dubois.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/dubois/dubois21.cnf,6989eedd78392551b0a2b4fe97de968bdb190c3806b32cbc9171f0747eb0f3d3,tls_verification_disabled_opt_in,c0ffe431d4b3fc69226f5f5e0444068d5619642f18f8e4f8c8023c24c9ef263c,DIMACS Dubois randomly generated unsatisfiable instances mirrored by SATLIB. Expected status: unsat.
dubois_dubois22,satlib_dimacs_dubois,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/DUBOIS/dubois.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/dubois/dubois22.cnf,ced29f39ae3ceb0d56bbe5d6f68a1d0b58560a171677234bd5f9a04a2444aee9,tls_verification_disabled_opt_in,c0ffe431d4b3fc69226f5f5e0444068d5619642f18f8e4f8c8023c24c9ef263c,DIMACS Dubois randomly generated unsatisfiable instances mirrored by SATLIB. Expected status: unsat.
